Week;Terminal_origen;recogidas;productoMaestro
2017-12-10;Bogota;661;Mercancia
2017-12-10;Bogota;26;Paqueteo 3-5
2017-12-10;Bogota;4;Paquetes 1-2
2017-12-10;Manizales;193;Mercancia
2017-12-10;Manizales;5;Paquetes 1-2
2017-12-10;Medellin;2158;Mercancia
2017-12-10;Medellin;738;Paquetes 1-2
2017-12-10;Medellin;18;Paqueteo 3-5
2017-12-10;Medellin;3;Mensajeria
2017-12-10;Pereira;1;Mercancia
2017-12-10;Sincelejo;122;Mercancia
2017-12-10;Sincelejo;66;Mensajeria
2017-12-10;Sincelejo;22;Paquetes 1-2
2017-12-10;Sincelejo;17;Paqueteo 3-5
2017-12-10;Turbaco;1;Mercancia
2017-12-10;Yumbo;2364;Mercancia
2017-12-10;Yumbo;13;Paquetes 1-2
2017-12-10;Yumbo;1;Paqueteo 3-5
2017-12-09;Barranquilla;1231;Mercancia
2017-12-09;Barranquilla;298;Mensajeria
2017-12-09;Barranquilla;179;Paquetes 1-2
2017-12-09;Barranquilla;120;Paqueteo 3-5
2017-12-09;Bogota;18572;Mercancia
2017-12-09;Bogota;1697;Paquetes 1-2
2017-12-09;Bogota;858;Paqueteo 3-5
2017-12-09;Bogota;385;Mensajeria
2017-12-09;Bucaramanga;617;Mercancia
2017-12-09;Bucaramanga;270;Mensajeria
2017-12-09;Bucaramanga;65;Paquetes 1-2
2017-12-09;Bucaramanga;62;Paqueteo 3-5
2017-12-09;Cucuta;260;Mercancia
2017-12-09;Cucuta;177;Paquetes 1-2
2017-12-09;Cucuta;55;Mensajeria
2017-12-09;Cucuta;38;Paqueteo 3-5
2017-12-09;Ibague;290;Mercancia
2017-12-09;Ibague;251;Mensajeria
2017-12-09;Ibague;70;Paquetes 1-2
2017-12-09;Ibague;27;Paqueteo 3-5
2017-12-09;Manizales;2567;Mercancia
2017-12-09;Manizales;46;Mensajeria
2017-12-09;Manizales;26;Paquetes 1-2
2017-12-09;Manizales;12;Paqueteo 3-5
2017-12-09;Medellin;9723;Mercancia
2017-12-09;Medellin;2310;Paquetes 1-2
2017-12-09;Medellin;646;Mensajeria
2017-12-09;Medellin;352;Paqueteo 3-5
2017-12-09;Pasto;155;Mercancia
2017-12-09;Pasto;55;Mensajeria
2017-12-09;Pasto;14;Paquetes 1-2
2017-12-09;Pasto;13;Paqueteo 3-5
2017-12-09;Pereira;1605;Mercancia
2017-12-09;Pereira;242;Mensajeria
2017-12-09;Pereira;108;Paquetes 1-2
2017-12-09;Pereira;40;Paqueteo 3-5
2017-12-09;Sincelejo;101;Mercancia
2017-12-09;Sincelejo;71;Mensajeria
2017-12-09;Sincelejo;19;Paquetes 1-2
2017-12-09;Sincelejo;3;Paqueteo 3-5
2017-12-09;Turbaco;559;Mercancia
2017-12-09;Turbaco;208;Mensajeria
2017-12-09;Turbaco;52;Paquetes 1-2
2017-12-09;Turbaco;20;Paqueteo 3-5
2017-12-09;Yumbo;7813;Mercancia
2017-12-09;Yumbo;843;Paquetes 1-2
2017-12-09;Yumbo;452;Mensajeria
2017-12-09;Yumbo;171;Paqueteo 3-5
2017-12-08;Barranquilla;63;Mercancia
2017-12-08;Barranquilla;46;Mensajeria
2017-12-08;Barranquilla;12;Paqueteo 3-5
2017-12-08;Barranquilla;12;Paquetes 1-2
2017-12-08;Bogota;11398;Mercancia
2017-12-08;Bogota;916;Mensajeria
2017-12-08;Bogota;702;Paquetes 1-2
2017-12-08;Bogota;391;Paqueteo 3-5
2017-12-08;Ibague;81;Mercancia
2017-12-08;Ibague;51;Paquetes 1-2
2017-12-08;Ibague;8;Mensajeria
2017-12-08;Ibague;7;Paqueteo 3-5
2017-12-08;Manizales;47;Mercancia
2017-12-08;Manizales;17;Mensajeria
2017-12-08;Manizales;2;Paquetes 1-2
2017-12-08;Medellin;8998;Mercancia
2017-12-08;Medellin;1824;Paquetes 1-2
2017-12-08;Medellin;682;Mensajeria
2017-12-08;Medellin;154;Paqueteo 3-5
2017-12-08;Pereira;3;Mercancia
2017-12-08;Sincelejo;93;Mercancia
2017-12-08;Sincelejo;80;Mensajeria
2017-12-08;Sincelejo;24;Paquetes 1-2
2017-12-08;Sincelejo;12;Paqueteo 3-5
2017-12-08;Yumbo;3213;Mercancia
2017-12-08;Yumbo;164;Paquetes 1-2
2017-12-08;Yumbo;1;Paqueteo 3-5
2017-12-07;Barranquilla;3302;Mercancia
2017-12-07;Barranquilla;680;Mensajeria
2017-12-07;Barranquilla;398;Paquetes 1-2
2017-12-07;Barranquilla;220;Paqueteo 3-5
2017-12-07;Bogota;35216;Mercancia
2017-12-07;Bogota;3203;Mensajeria
2017-12-07;Bogota;3090;Paquetes 1-2
2017-12-07;Bogota;1246;Paqueteo 3-5
2017-12-07;Bucaramanga;976;Mercancia
2017-12-07;Bucaramanga;271;Mensajeria
2017-12-07;Bucaramanga;115;Paquetes 1-2
2017-12-07;Bucaramanga;83;Paqueteo 3-5
2017-12-07;Cucuta;365;Mercancia
2017-12-07;Cucuta;134;Paquetes 1-2
2017-12-07;Cucuta;79;Mensajeria
2017-12-07;Cucuta;41;Paqueteo 3-5
2017-12-07;Ibague;351;Mercancia
2017-12-07;Ibague;105;Paquetes 1-2
2017-12-07;Ibague;58;Mensajeria
2017-12-07;Ibague;22;Paqueteo 3-5
2017-12-07;Manizales;3094;Mercancia
2017-12-07;Manizales;77;Mensajeria
2017-12-07;Manizales;50;Paquetes 1-2
2017-12-07;Manizales;17;Paqueteo 3-5
2017-12-07;Medellin;21427;Mercancia
2017-12-07;Medellin;2774;Paquetes 1-2
2017-12-07;Medellin;1275;Mensajeria
2017-12-07;Medellin;914;Paqueteo 3-5
2017-12-07;Pasto;134;Mercancia
2017-12-07;Pasto;64;Mensajeria
2017-12-07;Pasto;33;Paquetes 1-2
2017-12-07;Pasto;10;Paqueteo 3-5
2017-12-07;Pereira;2639;Mercancia
2017-12-07;Pereira;292;Mensajeria
2017-12-07;Pereira;247;Paquetes 1-2
2017-12-07;Pereira;48;Paqueteo 3-5
2017-12-07;Sincelejo;279;Mercancia
2017-12-07;Sincelejo;263;Mensajeria
2017-12-07;Sincelejo;98;Paquetes 1-2
2017-12-07;Sincelejo;52;Paqueteo 3-5
2017-12-07;Turbaco;1972;Mercancia
2017-12-07;Turbaco;187;Mensajeria
2017-12-07;Turbaco;55;Paquetes 1-2
2017-12-07;Turbaco;34;Paqueteo 3-5
2017-12-07;Yumbo;13367;Mercancia
2017-12-07;Yumbo;1168;Paquetes 1-2
2017-12-07;Yumbo;1061;Mensajeria
2017-12-07;Yumbo;358;Paqueteo 3-5
2017-12-06;Barranquilla;2264;Mercancia
2017-12-06;Barranquilla;566;Mensajeria
2017-12-06;Barranquilla;370;Paquetes 1-2
2017-12-06;Barranquilla;235;Paqueteo 3-5
2017-12-06;Bogota;42287;Mercancia
2017-12-06;Bogota;2549;Mensajeria
2017-12-06;Bogota;2459;Paquetes 1-2
2017-12-06;Bogota;1500;Paqueteo 3-5
2017-12-06;Bucaramanga;986;Mercancia
2017-12-06;Bucaramanga;256;Mensajeria
2017-12-06;Bucaramanga;130;Paquetes 1-2
2017-12-06;Bucaramanga;108;Paqueteo 3-5
2017-12-06;Cucuta;360;Mercancia
2017-12-06;Cucuta;197;Paquetes 1-2
2017-12-06;Cucuta;87;Mensajeria
2017-12-06;Cucuta;39;Paqueteo 3-5
2017-12-06;Ibague;405;Mercancia
2017-12-06;Ibague;159;Mensajeria
2017-12-06;Ibague;64;Paquetes 1-2
2017-12-06;Ibague;22;Paqueteo 3-5
2017-12-06;Manizales;1820;Mercancia
2017-12-06;Manizales;107;Mensajeria
2017-12-06;Manizales;40;Paquetes 1-2
2017-12-06;Manizales;19;Paqueteo 3-5
2017-12-06;Medellin;16073;Mercancia
2017-12-06;Medellin;4541;Paquetes 1-2
2017-12-06;Medellin;2589;Mensajeria
2017-12-06;Medellin;878;Paqueteo 3-5
2017-12-06;Pasto;118;Mercancia
2017-12-06;Pasto;87;Mensajeria
2017-12-06;Pasto;20;Paquetes 1-2
2017-12-06;Pasto;11;Paqueteo 3-5
2017-12-06;Pereira;2058;Mercancia
2017-12-06;Pereira;349;Mensajeria
2017-12-06;Pereira;200;Paquetes 1-2
2017-12-06;Pereira;59;Paqueteo 3-5
2017-12-06;Sincelejo;459;Mercancia
2017-12-06;Sincelejo;421;Mensajeria
2017-12-06;Sincelejo;161;Paquetes 1-2
2017-12-06;Sincelejo;76;Paqueteo 3-5
2017-12-06;Turbaco;1344;Mercancia
2017-12-06;Turbaco;328;Mensajeria
2017-12-06;Turbaco;116;Paquetes 1-2
2017-12-06;Turbaco;50;Paqueteo 3-5
2017-12-06;Yumbo;14419;Mercancia
2017-12-06;Yumbo;1274;Paquetes 1-2
2017-12-06;Yumbo;1155;Mensajeria
2017-12-06;Yumbo;428;Paqueteo 3-5
2017-12-05;Barranquilla;2045;Mercancia
2017-12-05;Barranquilla;583;Mensajeria
2017-12-05;Barranquilla;482;Paquetes 1-2
2017-12-05;Barranquilla;267;Paqueteo 3-5
2017-12-05;Bogota;31259;Mercancia
2017-12-05;Bogota;2821;Mensajeria
2017-12-05;Bogota;2342;Paquetes 1-2
2017-12-05;Bogota;1378;Paqueteo 3-5
2017-12-05;Bucaramanga;917;Mercancia
2017-12-05;Bucaramanga;317;Mensajeria
2017-12-05;Bucaramanga;126;Paquetes 1-2
2017-12-05;Bucaramanga;77;Paqueteo 3-5
2017-12-05;Cucuta;462;Mercancia
2017-12-05;Cucuta;190;Paquetes 1-2
2017-12-05;Cucuta;98;Mensajeria
2017-12-05;Cucuta;32;Paqueteo 3-5
2017-12-05;Ibague;464;Mercancia
2017-12-05;Ibague;140;Mensajeria
2017-12-05;Ibague;100;Paquetes 1-2
2017-12-05;Ibague;23;Paqueteo 3-5
2017-12-05;Manizales;2059;Mercancia
2017-12-05;Manizales;100;Mensajeria
2017-12-05;Manizales;33;Paquetes 1-2
2017-12-05;Manizales;19;Paqueteo 3-5
2017-12-05;Medellin;18531;Mercancia
2017-12-05;Medellin;4047;Paquetes 1-2
2017-12-05;Medellin;1628;Mensajeria
2017-12-05;Medellin;992;Paqueteo 3-5
2017-12-05;Pasto;116;Mercancia
2017-12-05;Pasto;81;Mensajeria
2017-12-05;Pasto;19;Paqueteo 3-5
2017-12-05;Pasto;14;Paquetes 1-2
2017-12-05;Pereira;2116;Mercancia
2017-12-05;Pereira;375;Mensajeria
2017-12-05;Pereira;240;Paquetes 1-2
2017-12-05;Pereira;58;Paqueteo 3-5
2017-12-05;Sincelejo;284;Mensajeria
2017-12-05;Sincelejo;210;Mercancia
2017-12-05;Sincelejo;83;Paquetes 1-2
2017-12-05;Sincelejo;45;Paqueteo 3-5
2017-12-05;Turbaco;1549;Mercancia
2017-12-05;Turbaco;313;Mensajeria
2017-12-05;Turbaco;95;Paquetes 1-2
2017-12-05;Turbaco;46;Paqueteo 3-5
2017-12-05;Yumbo;7498;Mercancia
2017-12-05;Yumbo;870;Mensajeria
2017-12-05;Yumbo;567;Paquetes 1-2
2017-12-05;Yumbo;212;Paqueteo 3-5
2017-12-04;Barranquilla;2699;Mercancia
2017-12-04;Barranquilla;465;Mensajeria
2017-12-04;Barranquilla;331;Paquetes 1-2
2017-12-04;Barranquilla;200;Paqueteo 3-5
2017-12-04;Bogota;18722;Mercancia
2017-12-04;Bogota;2248;Paquetes 1-2
2017-12-04;Bogota;1691;Mensajeria
2017-12-04;Bogota;858;Paqueteo 3-5
2017-12-04;Bucaramanga;871;Mercancia
2017-12-04;Bucaramanga;321;Mensajeria
2017-12-04;Bucaramanga;158;Paquetes 1-2
2017-12-04;Bucaramanga;117;Paqueteo 3-5
2017-12-04;Cucuta;408;Mercancia
2017-12-04;Cucuta;169;Paquetes 1-2
2017-12-04;Cucuta;69;Mensajeria
2017-12-04;Cucuta;34;Paqueteo 3-5
2017-12-04;Ibague;455;Mercancia
2017-12-04;Ibague;85;Paquetes 1-2
2017-12-04;Ibague;61;Mensajeria
2017-12-04;Ibague;23;Paqueteo 3-5
2017-12-04;Manizales;2817;Mercancia
2017-12-04;Manizales;87;Mensajeria
2017-12-04;Manizales;32;Paquetes 1-2
2017-12-04;Manizales;28;Paqueteo 3-5
2017-12-04;Medellin;17795;Mercancia
2017-12-04;Medellin;2789;Paquetes 1-2
2017-12-04;Medellin;1944;Mensajeria
2017-12-04;Medellin;914;Paqueteo 3-5
2017-12-04;Pasto;179;Mercancia
2017-12-04;Pasto;77;Mensajeria
2017-12-04;Pasto;23;Paquetes 1-2
2017-12-04;Pasto;15;Paqueteo 3-5
2017-12-04;Pereira;2790;Mercancia
2017-12-04;Pereira;479;Mensajeria
2017-12-04;Pereira;268;Paquetes 1-2
2017-12-04;Pereira;77;Paqueteo 3-5
2017-12-04;Sincelejo;36;Mercancia
2017-12-04;Sincelejo;6;Paquetes 1-2
2017-12-04;Sincelejo;2;Mensajeria
2017-12-04;Sincelejo;1;Paqueteo 3-5
2017-12-04;Turbaco;468;Mercancia
2017-12-04;Turbaco;233;Mensajeria
2017-12-04;Turbaco;122;Paquetes 1-2
2017-12-04;Turbaco;56;Paqueteo 3-5
2017-12-04;Yumbo;10766;Mercancia
2017-12-04;Yumbo;1036;Mensajeria
2017-12-04;Yumbo;889;Paquetes 1-2
2017-12-04;Yumbo;393;Paqueteo 3-5
2017-12-03;Barranquilla;35;Mensajeria
2017-12-03;Barranquilla;29;Mercancia
2017-12-03;Barranquilla;8;Paquetes 1-2
2017-12-03;Barranquilla;1;Paqueteo 3-5
2017-12-03;Bogota;2619;Mercancia
2017-12-03;Bogota;180;Mensajeria
2017-12-03;Bogota;17;Paquetes 1-2
2017-12-03;Bogota;10;Paqueteo 3-5
2017-12-03;Ibague;43;Mercancia
2017-12-03;Ibague;16;Mensajeria
2017-12-03;Ibague;11;Paquetes 1-2
2017-12-03;Ibague;4;Paqueteo 3-5
2017-12-03;Manizales;3;Mercancia
2017-12-03;Manizales;3;Paquetes 1-2
2017-12-03;Manizales;2;Mensajeria
2017-12-03;Medellin;656;Mercancia
2017-12-03;Medellin;9;Mensajeria
2017-12-03;Medellin;5;Paquetes 1-2
2017-12-03;Pereira;5;Mercancia
2017-12-03;Sincelejo;6;Mercancia
2017-12-03;Sincelejo;1;Paqueteo 3-5
2017-12-03;Turbaco;2;Mercancia
2017-12-03;Yumbo;1830;Mercancia
2017-12-03;Yumbo;12;Paquetes 1-2
2017-12-03;Yumbo;7;Paqueteo 3-5
2017-12-03;Yumbo;2;Mensajeria
2017-12-02;Barranquilla;2069;Mercancia
2017-12-02;Barranquilla;1272;Mensajeria
2017-12-02;Barranquilla;353;Paquetes 1-2
2017-12-02;Barranquilla;156;Paqueteo 3-5
2017-12-02;Bogota;34586;Mercancia
2017-12-02;Bogota;2090;Paquetes 1-2
2017-12-02;Bogota;1433;Mensajeria
2017-12-02;Bogota;1370;Paqueteo 3-5
2017-12-02;Bucaramanga;474;Mercancia
2017-12-02;Bucaramanga;207;Mensajeria
2017-12-02;Bucaramanga;74;Paquetes 1-2
2017-12-02;Bucaramanga;50;Paqueteo 3-5
2017-12-02;Cucuta;341;Mercancia
2017-12-02;Cucuta;149;Paquetes 1-2
2017-12-02;Cucuta;52;Mensajeria
2017-12-02;Cucuta;37;Paqueteo 3-5
2017-12-02;Ibague;271;Mercancia
2017-12-02;Ibague;90;Mensajeria
2017-12-02;Ibague;57;Paquetes 1-2
2017-12-02;Ibague;27;Paqueteo 3-5
2017-12-02;Manizales;1987;Mercancia
2017-12-02;Manizales;33;Mensajeria
2017-12-02;Manizales;23;Paquetes 1-2
2017-12-02;Manizales;9;Paqueteo 3-5
2017-12-02;Medellin;13972;Mercancia
2017-12-02;Medellin;5901;Paquetes 1-2
2017-12-02;Medellin;959;Mensajeria
2017-12-02;Medellin;491;Paqueteo 3-5
2017-12-02;Pasto;108;Mercancia
2017-12-02;Pasto;53;Mensajeria
2017-12-02;Pasto;15;Paquetes 1-2
2017-12-02;Pasto;13;Paqueteo 3-5
2017-12-02;Pereira;1400;Mercancia
2017-12-02;Pereira;167;Mensajeria
2017-12-02;Pereira;128;Paquetes 1-2
2017-12-02;Pereira;33;Paqueteo 3-5
2017-12-02;Sincelejo;188;Mensajeria
2017-12-02;Sincelejo;144;Mercancia
2017-12-02;Sincelejo;56;Paquetes 1-2
2017-12-02;Sincelejo;29;Paqueteo 3-5
2017-12-02;Turbaco;605;Mercancia
2017-12-02;Turbaco;113;Mensajeria
2017-12-02;Turbaco;76;Paquetes 1-2
2017-12-02;Turbaco;29;Paqueteo 3-5
2017-12-02;Yumbo;6532;Mercancia
2017-12-02;Yumbo;796;Paquetes 1-2
2017-12-02;Yumbo;432;Mensajeria
2017-12-02;Yumbo;193;Paqueteo 3-5
2017-12-01;Barranquilla;3890;Mercancia
2017-12-01;Barranquilla;522;Mensajeria
2017-12-01;Barranquilla;337;Paquetes 1-2
2017-12-01;Barranquilla;154;Paqueteo 3-5
2017-12-01;Bogota;29889;Mercancia
2017-12-01;Bogota;2961;Paquetes 1-2
2017-12-01;Bogota;2045;Mensajeria
2017-12-01;Bogota;916;Paqueteo 3-5
2017-12-01;Bucaramanga;676;Mercancia
2017-12-01;Bucaramanga;336;Mensajeria
2017-12-01;Bucaramanga;85;Paquetes 1-2
2017-12-01;Bucaramanga;72;Paqueteo 3-5
2017-12-01;Cucuta;384;Mercancia
2017-12-01;Cucuta;188;Paquetes 1-2
2017-12-01;Cucuta;69;Mensajeria
2017-12-01;Cucuta;36;Paqueteo 3-5
2017-12-01;Ibague;518;Mercancia
2017-12-01;Ibague;200;Mensajeria
2017-12-01;Ibague;98;Paquetes 1-2
2017-12-01;Ibague;14;Paqueteo 3-5
2017-12-01;Manizales;2797;Mercancia
2017-12-01;Manizales;103;Paqueteo 3-5
2017-12-01;Manizales;98;Mensajeria
2017-12-01;Manizales;40;Paquetes 1-2
2017-12-01;Medellin;19564;Mercancia
2017-12-01;Medellin;6631;Paquetes 1-2
2017-12-01;Medellin;1647;Mensajeria
2017-12-01;Medellin;777;Paqueteo 3-5
2017-12-01;Pasto;103;Mercancia
2017-12-01;Pasto;73;Mensajeria
2017-12-01;Pasto;18;Paquetes 1-2
2017-12-01;Pasto;8;Paqueteo 3-5
2017-12-01;Pereira;2585;Mercancia
2017-12-01;Pereira;641;Mensajeria
2017-12-01;Pereira;179;Paquetes 1-2
2017-12-01;Pereira;39;Paqueteo 3-5
2017-12-01;Sincelejo;354;Mensajeria
2017-12-01;Sincelejo;292;Mercancia
2017-12-01;Sincelejo;120;Paquetes 1-2
2017-12-01;Sincelejo;65;Paqueteo 3-5
2017-12-01;Turbaco;3630;Mercancia
2017-12-01;Turbaco;227;Mensajeria
2017-12-01;Turbaco;64;Paquetes 1-2
2017-12-01;Turbaco;20;Paqueteo 3-5
2017-12-01;Yumbo;10683;Mercancia
2017-12-01;Yumbo;952;Mensajeria
2017-12-01;Yumbo;936;Paquetes 1-2
2017-12-01;Yumbo;259;Paqueteo 3-5
2017-11-30;Barranquilla;2570;Mercancia
2017-11-30;Barranquilla;445;Mensajeria
2017-11-30;Barranquilla;407;Paquetes 1-2
2017-11-30;Barranquilla;158;Paqueteo 3-5
2017-11-30;Bogota;31281;Mercancia
2017-11-30;Bogota;2749;Paquetes 1-2
2017-11-30;Bogota;1965;Mensajeria
2017-11-30;Bogota;1036;Paqueteo 3-5
2017-11-30;Bucaramanga;807;Mercancia
2017-11-30;Bucaramanga;257;Mensajeria
2017-11-30;Bucaramanga;119;Paquetes 1-2
2017-11-30;Bucaramanga;110;Paqueteo 3-5
2017-11-30;Cucuta;440;Mercancia
2017-11-30;Cucuta;185;Paquetes 1-2
2017-11-30;Cucuta;42;Mensajeria
2017-11-30;Cucuta;40;Paqueteo 3-5
2017-11-30;Ibague;315;Mercancia
2017-11-30;Ibague;84;Paquetes 1-2
2017-11-30;Ibague;53;Mensajeria
2017-11-30;Ibague;27;Paqueteo 3-5
2017-11-30;Manizales;2723;Mercancia
2017-11-30;Manizales;92;Mensajeria
2017-11-30;Manizales;28;Paquetes 1-2
2017-11-30;Manizales;19;Paqueteo 3-5
2017-11-30;Medellin;15738;Mercancia
2017-11-30;Medellin;8307;Paquetes 1-2
2017-11-30;Medellin;1487;Mensajeria
2017-11-30;Medellin;1085;Paqueteo 3-5
2017-11-30;Pasto;134;Mercancia
2017-11-30;Pasto;61;Mensajeria
2017-11-30;Pasto;16;Paquetes 1-2
2017-11-30;Pasto;5;Paqueteo 3-5
2017-11-30;Pereira;1834;Mercancia
2017-11-30;Pereira;369;Paquetes 1-2
2017-11-30;Pereira;304;Mensajeria
2017-11-30;Pereira;43;Paqueteo 3-5
2017-11-30;Sincelejo;304;Mercancia
2017-11-30;Sincelejo;154;Mensajeria
2017-11-30;Sincelejo;84;Paquetes 1-2
2017-11-30;Sincelejo;45;Paqueteo 3-5
2017-11-30;Turbaco;1461;Mercancia
2017-11-30;Turbaco;205;Mensajeria
2017-11-30;Turbaco;204;Paqueteo 3-5
2017-11-30;Turbaco;50;Paquetes 1-2
2017-11-30;Yumbo;10116;Mercancia
2017-11-30;Yumbo;891;Paquetes 1-2
2017-11-30;Yumbo;775;Mensajeria
2017-11-30;Yumbo;268;Paqueteo 3-5
2017-11-29;Barranquilla;2784;Mercancia
2017-11-29;Barranquilla;377;Mensajeria
2017-11-29;Barranquilla;328;Paquetes 1-2
2017-11-29;Barranquilla;199;Paqueteo 3-5
2017-11-29;Bogota;24431;Mercancia
2017-11-29;Bogota;2866;Paquetes 1-2
2017-11-29;Bogota;1843;Mensajeria
2017-11-29;Bogota;928;Paqueteo 3-5
2017-11-29;Bucaramanga;853;Mercancia
2017-11-29;Bucaramanga;238;Mensajeria
2017-11-29;Bucaramanga;119;Paquetes 1-2
2017-11-29;Bucaramanga;73;Paqueteo 3-5
2017-11-29;Cucuta;364;Mercancia
2017-11-29;Cucuta;203;Paquetes 1-2
2017-11-29;Cucuta;63;Mensajeria
2017-11-29;Cucuta;30;Paqueteo 3-5
2017-11-29;Ibague;289;Mercancia
2017-11-29;Ibague;152;Paquetes 1-2
2017-11-29;Ibague;118;Mensajeria
2017-11-29;Ibague;20;Paqueteo 3-5
2017-11-29;Manizales;2827;Mercancia
2017-11-29;Manizales;77;Mensajeria
2017-11-29;Manizales;41;Paquetes 1-2
2017-11-29;Manizales;14;Paqueteo 3-5
2017-11-29;Medellin;18526;Mercancia
2017-11-29;Medellin;10734;Paquetes 1-2
2017-11-29;Medellin;1337;Paqueteo 3-5
2017-11-29;Medellin;1273;Mensajeria
2017-11-29;Pasto;100;Mercancia
2017-11-29;Pasto;57;Mensajeria
2017-11-29;Pasto;9;Paquetes 1-2
2017-11-29;Pasto;7;Paqueteo 3-5
2017-11-29;Pereira;1846;Mercancia
2017-11-29;Pereira;282;Mensajeria
2017-11-29;Pereira;187;Paquetes 1-2
2017-11-29;Pereira;44;Paqueteo 3-5
2017-11-29;Sincelejo;247;Mercancia
2017-11-29;Sincelejo;46;Mensajeria
2017-11-29;Sincelejo;39;Paquetes 1-2
2017-11-29;Sincelejo;32;Paqueteo 3-5
2017-11-29;Turbaco;3483;Mercancia
2017-11-29;Turbaco;217;Mensajeria
2017-11-29;Turbaco;96;Paquetes 1-2
2017-11-29;Turbaco;49;Paqueteo 3-5
2017-11-29;Yumbo;10016;Mercancia
2017-11-29;Yumbo;841;Mensajeria
2017-11-29;Yumbo;743;Paquetes 1-2
2017-11-29;Yumbo;312;Paqueteo 3-5
2017-11-28;Barranquilla;3238;Mercancia
2017-11-28;Barranquilla;464;Mensajeria
2017-11-28;Barranquilla;394;Paquetes 1-2
2017-11-28;Barranquilla;221;Paqueteo 3-5
2017-11-28;Bogota;40729;Mercancia
2017-11-28;Bogota;3906;Paquetes 1-2
2017-11-28;Bogota;2316;Mensajeria
2017-11-28;Bogota;1526;Paqueteo 3-5
2017-11-28;Bucaramanga;843;Mercancia
2017-11-28;Bucaramanga;264;Mensajeria
2017-11-28;Bucaramanga;151;Paquetes 1-2
2017-11-28;Bucaramanga;103;Paqueteo 3-5
2017-11-28;Cucuta;432;Mercancia
2017-11-28;Cucuta;171;Paquetes 1-2
2017-11-28;Cucuta;64;Mensajeria
2017-11-28;Cucuta;59;Paqueteo 3-5
2017-11-28;Ibague;426;Mercancia
2017-11-28;Ibague;121;Mensajeria
2017-11-28;Ibague;102;Paquetes 1-2
2017-11-28;Ibague;41;Paqueteo 3-5
2017-11-28;Manizales;2074;Mercancia
2017-11-28;Manizales;64;Mensajeria
2017-11-28;Manizales;33;Paquetes 1-2
2017-11-28;Manizales;19;Paqueteo 3-5
2017-11-28;Medellin;18911;Mercancia
2017-11-28;Medellin;8550;Paquetes 1-2
2017-11-28;Medellin;1624;Mensajeria
2017-11-28;Medellin;1393;Paqueteo 3-5
2017-11-28;Pasto;221;Mercancia
2017-11-28;Pasto;59;Mensajeria
2017-11-28;Pasto;21;Paquetes 1-2
2017-11-28;Pasto;8;Paqueteo 3-5
2017-11-28;Pereira;1914;Mercancia
2017-11-28;Pereira;313;Mensajeria
2017-11-28;Pereira;254;Paquetes 1-2
2017-11-28;Pereira;49;Paqueteo 3-5
2017-11-28;Sincelejo;471;Mercancia
2017-11-28;Sincelejo;417;Mensajeria
2017-11-28;Sincelejo;188;Paquetes 1-2
2017-11-28;Sincelejo;104;Paqueteo 3-5
2017-11-28;Turbaco;3927;Mercancia
2017-11-28;Turbaco;249;Mensajeria
2017-11-28;Turbaco;158;Paquetes 1-2
2017-11-28;Turbaco;40;Paqueteo 3-5
2017-11-28;Yumbo;9987;Mercancia
2017-11-28;Yumbo;1022;Mensajeria
2017-11-28;Yumbo;870;Paquetes 1-2
2017-11-28;Yumbo;281;Paqueteo 3-5
2017-11-27;Barranquilla;2340;Mercancia
2017-11-27;Barranquilla;420;Mensajeria
2017-11-27;Barranquilla;400;Paquetes 1-2
2017-11-27;Barranquilla;218;Paqueteo 3-5
2017-11-27;Bogota;29022;Mercancia
2017-11-27;Bogota;2450;Paquetes 1-2
2017-11-27;Bogota;1289;Mensajeria
2017-11-27;Bogota;829;Paqueteo 3-5
2017-11-27;Bucaramanga;872;Mercancia
2017-11-27;Bucaramanga;224;Mensajeria
2017-11-27;Bucaramanga;146;Paquetes 1-2
2017-11-27;Bucaramanga;89;Paqueteo 3-5
2017-11-27;Cucuta;272;Mercancia
2017-11-27;Cucuta;154;Paquetes 1-2
2017-11-27;Cucuta;104;Mensajeria
2017-11-27;Cucuta;27;Paqueteo 3-5
2017-11-27;Ibague;435;Mercancia
2017-11-27;Ibague;134;Mensajeria
2017-11-27;Ibague;53;Paquetes 1-2
2017-11-27;Ibague;17;Paqueteo 3-5
2017-11-27;Manizales;2154;Mercancia
2017-11-27;Manizales;142;Paqueteo 3-5
2017-11-27;Manizales;84;Mensajeria
2017-11-27;Manizales;48;Paquetes 1-2
2017-11-27;Medellin;17390;Mercancia
2017-11-27;Medellin;9292;Paquetes 1-2
2017-11-27;Medellin;1645;Mensajeria
2017-11-27;Medellin;1260;Paqueteo 3-5
2017-11-27;Pasto;189;Mercancia
2017-11-27;Pasto;99;Mensajeria
2017-11-27;Pasto;31;Paquetes 1-2
2017-11-27;Pasto;7;Paqueteo 3-5
2017-11-27;Pereira;2031;Mercancia
2017-11-27;Pereira;356;Mensajeria
2017-11-27;Pereira;287;Paquetes 1-2
2017-11-27;Pereira;51;Paqueteo 3-5
2017-11-27;Sincelejo;3;Mercancia
2017-11-27;Sincelejo;1;Paquetes 1-2
2017-11-27;Turbaco;706;Mercancia
2017-11-27;Turbaco;278;Mensajeria
2017-11-27;Turbaco;162;Paquetes 1-2
2017-11-27;Turbaco;66;Paqueteo 3-5
2017-11-27;Yumbo;9908;Mercancia
