Week;Producto;Terminal_origen;recogidas
2020-07-13;Mercancia;Bucaramanga;5220
2020-07-13;Mercancia Aerea;Bucaramanga;2
2020-07-13;Paqueteo 3-5 Kl.;Bucaramanga;1537
2020-07-13;Paquetes 1-2 Kl. (ME);Bucaramanga;3945
2020-07-13;Radicación de Documentos;Bucaramanga;510
2020-07-13;Firma de Documentos;Cienaga;1
2020-07-13;Mensajeria;Cienaga;75
2020-07-13;Mercancia;Cienaga;616
2020-07-13;Paqueteo 3-5 Kl.;Cienaga;127
2020-07-13;Paquetes 1-2 Kl. (ME);Cienaga;439
2020-07-13;Radicación de Documentos;Cienaga;75
2020-07-13;Firma de Documentos;Cucuta;4
2020-07-13;Mensajeria;Cucuta;97
2020-07-13;Mercancia;Cucuta;1376
2020-07-13;Paqueteo 3-5 Kl.;Cucuta;4156
2020-07-13;Paquetes 1-2 Kl. (ME);Cucuta;1942
2020-07-13;Radicación de Documentos;Cucuta;169
2020-07-13;Mensajeria;Ibague;101
2020-07-13;Mercancia;Ibague;802
2020-07-13;Mercancia Aerea;Ibague;2
2020-07-13;Paqueteo 3-5 Kl.;Ibague;202
2020-07-13;Paquetes 1-2 Kl. (ME);Ibague;464
2020-07-13;Radicación de Documentos;Ibague;182
2020-07-13;Firma de Documentos;Manizales;1
2020-07-13;Mensajeria;Manizales;111
2020-07-13;Mercancia;Manizales;1224
2020-07-13;Paqueteo 3-5 Kl.;Manizales;164
2020-07-13;Paquetes 1-2 Kl. (ME);Manizales;710
2020-07-13;Radicación de Documentos;Manizales;164
2020-07-13;Firma de Documentos;Medellin;121
2020-07-13;Mensajeria;Medellin;2624
2020-07-13;Mercancia;Medellin;51206
2020-07-13;Mercancia Aerea;Medellin;43
2020-07-13;Paqueteo 3-5 Kl.;Medellin;12285
2020-07-13;Paquetes 1-2 Kl. (ME);Medellin;83018
2020-07-13;Radicación de Documentos;Medellin;1024
2020-07-13;Mensajeria;Neiva;75
2020-07-13;Mercancia;Neiva;574
2020-07-13;Paqueteo 3-5 Kl.;Neiva;103
2020-07-13;Paquetes 1-2 Kl. (ME);Neiva;260
2020-07-13;Radicación de Documentos;Neiva;151
2020-07-13;Firma de Documentos;Pasto;1
2020-07-13;Mensajeria;Pasto;96
2020-07-13;Mercancia;Pasto;559
2020-07-13;Paqueteo 3-5 Kl.;Pasto;96
2020-07-13;Paquetes 1-2 Kl. (ME);Pasto;598
2020-07-13;Radicación de Documentos;Pasto;168
2020-07-13;Firma de Documentos;Pereira;30
2020-07-13;Mensajeria;Pereira;507
2020-07-13;Mercancia;Pereira;7007
2020-07-13;Mercancia Aerea;Pereira;1
2020-07-13;Paqueteo 3-5 Kl.;Pereira;524
2020-07-13;Paquetes 1-2 Kl. (ME);Pereira;2753
2020-07-13;Radicación de Documentos;Pereira;420
2020-07-13;Firma de Documentos;Sincelejo;15
2020-07-13;Mensajeria;Sincelejo;239
2020-07-13;Mercancia;Sincelejo;1084
2020-07-13;Paqueteo 3-5 Kl.;Sincelejo;257
2020-07-13;Paquetes 1-2 Kl. (ME);Sincelejo;1448
2020-07-13;Radicación de Documentos;Sincelejo;145
2020-07-13;Firma de Documentos;Turbaco;19
2020-07-13;Mensajeria;Turbaco;306
2020-07-13;Mercancia;Turbaco;11180
2020-07-13;Mercancia Aerea;Turbaco;3
2020-07-13;Paqueteo 3-5 Kl.;Turbaco;473
2020-07-13;Paquetes 1-2 Kl. (ME);Turbaco;1777
2020-07-13;Radicación de Documentos;Turbaco;151
2020-07-13;Firma de Documentos;Yumbo;54
2020-07-13;Mensajeria;Yumbo;1668
2020-07-13;Mercancia;Yumbo;31878
2020-07-13;Mercancia Aerea;Yumbo;17
2020-07-13;Paqueteo 3-5 Kl.;Yumbo;4837
2020-07-13;Paquetes 1-2 Kl. (ME);Yumbo;18318
2020-07-13;Radicación de Documentos;Yumbo;791
2020-07-20;Firma de Documentos;Barranquilla;22
2020-07-20;Mensajeria;Barranquilla;457
2020-07-20;Mercancia;Barranquilla;10636
2020-07-20;Mercancia Aerea;Barranquilla;3
2020-07-20;Paqueteo 3-5 Kl.;Barranquilla;3096
2020-07-20;Paquetes 1-2 Kl. (ME);Barranquilla;8561
2020-07-20;Radicación de Documentos;Barranquilla;578
2020-07-20;Firma de Documentos;Bogota;143
2020-07-20;Mensajeria;Bogota;3737
2020-07-20;Mercancia;Bogota;140098
2020-07-20;Mercancia Aerea;Bogota;123
2020-07-20;Paqueteo 3-5 Kl.;Bogota;24916
2020-07-20;Paquetes 1-2 Kl. (ME);Bogota;67288
2020-07-20;Radicación de Documentos;Bogota;1223
2020-07-20;Mensajeria;Bosconia;144
2020-07-20;Mercancia;Bosconia;454
2020-07-20;Paqueteo 3-5 Kl.;Bosconia;200
2020-07-20;Paquetes 1-2 Kl. (ME);Bosconia;273
2020-07-20;Radicación de Documentos;Bosconia;94
2020-07-20;Firma de Documentos;Bucaramanga;4
2020-07-20;Mensajeria;Bucaramanga;464
2020-07-20;Mercancia;Bucaramanga;4022
2020-07-20;Mercancia Aerea;Bucaramanga;1
2020-07-20;Paqueteo 3-5 Kl.;Bucaramanga;1675
2020-07-20;Paquetes 1-2 Kl. (ME);Bucaramanga;3841
2020-07-20;Radicación de Documentos;Bucaramanga;493
2020-07-20;Mensajeria;Cienaga;73
2020-07-20;Mercancia;Cienaga;495
2020-07-20;Paqueteo 3-5 Kl.;Cienaga;138
2020-07-20;Paquetes 1-2 Kl. (ME);Cienaga;313
2020-07-20;Radicación de Documentos;Cienaga;88
2020-07-20;Firma de Documentos;Cucuta;3
2020-07-20;Mensajeria;Cucuta;82
2020-07-20;Mercancia;Cucuta;1184
2020-07-20;Paqueteo 3-5 Kl.;Cucuta;3745
2020-07-20;Paquetes 1-2 Kl. (ME);Cucuta;2156
2020-07-20;Radicación de Documentos;Cucuta;220
2020-07-20;Mensajeria;Ibague;63
2020-07-20;Mercancia;Ibague;567
2020-07-20;Mercancia Aerea;Ibague;5
2020-07-20;Paqueteo 3-5 Kl.;Ibague;206
2020-07-20;Paquetes 1-2 Kl. (ME);Ibague;385
2020-07-20;Radicación de Documentos;Ibague;197
2020-07-20;Mensajeria;Manizales;110
2020-07-20;Mercancia;Manizales;924
2020-07-20;Paqueteo 3-5 Kl.;Manizales;118
2020-07-20;Paquetes 1-2 Kl. (ME);Manizales;568
2020-07-20;Radicación de Documentos;Manizales;195
2020-07-20;Firma de Documentos;Medellin;92
2020-07-20;Mensajeria;Medellin;2412
2020-07-20;Mercancia;Medellin;45680
2020-07-20;Mercancia Aerea;Medellin;21
2020-07-20;Paqueteo 3-5 Kl.;Medellin;12565
2020-07-20;Paquetes 1-2 Kl. (ME);Medellin;99996
2020-07-20;Radicación de Documentos;Medellin;822
2020-07-20;Mensajeria;Neiva;113
2020-07-20;Mercancia;Neiva;579
2020-07-20;Paqueteo 3-5 Kl.;Neiva;149
2020-07-20;Paquetes 1-2 Kl. (ME);Neiva;152
2020-07-20;Radicación de Documentos;Neiva;249
2020-07-20;Firma de Documentos;Pasto;1
2020-07-20;Mensajeria;Pasto;67
2020-07-20;Mercancia;Pasto;592
2020-07-20;Paqueteo 3-5 Kl.;Pasto;98
2020-07-20;Paquetes 1-2 Kl. (ME);Pasto;692
2020-07-20;Radicación de Documentos;Pasto;180
2020-07-20;Firma de Documentos;Pereira;11
2020-07-20;Mensajeria;Pereira;451
2020-07-20;Mercancia;Pereira;6115
2020-07-20;Mercancia Aerea;Pereira;2
2020-07-20;Paqueteo 3-5 Kl.;Pereira;494
2020-07-20;Paquetes 1-2 Kl. (ME);Pereira;2650
2020-07-20;Radicación de Documentos;Pereira;487
2020-07-20;Firma de Documentos;Sincelejo;11
2020-07-20;Mensajeria;Sincelejo;212
2020-07-20;Mercancia;Sincelejo;1000
2020-07-20;Paqueteo 3-5 Kl.;Sincelejo;228
2020-07-20;Paquetes 1-2 Kl. (ME);Sincelejo;1232
2020-07-20;Radicación de Documentos;Sincelejo;236
2020-07-20;Firma de Documentos;Turbaco;11
2020-07-20;Mensajeria;Turbaco;235
2020-07-20;Mercancia;Turbaco;4383
2020-07-20;Mercancia Aerea;Turbaco;7
2020-07-20;Paqueteo 3-5 Kl.;Turbaco;414
2020-07-20;Paquetes 1-2 Kl. (ME);Turbaco;1644
2020-07-20;Radicación de Documentos;Turbaco;192
2020-07-20;Firma de Documentos;Yumbo;37
2020-07-20;Mensajeria;Yumbo;1265
2020-07-20;Mercancia;Yumbo;25068
2020-07-20;Mercancia Aerea;Yumbo;12
2020-07-20;Paqueteo 3-5 Kl.;Yumbo;4106
2020-07-20;Paquetes 1-2 Kl. (ME);Yumbo;15509
2020-07-20;Radicación de Documentos;Yumbo;890
2020-07-27;Firma de Documentos;Barranquilla;24
2020-07-27;Mensajeria;Barranquilla;629
2020-07-27;Mercancia;Barranquilla;10186
2020-07-27;Mercancia Aerea;Barranquilla;7
2020-07-27;Paqueteo 3-5 Kl.;Barranquilla;2585
2020-07-27;Paquetes 1-2 Kl. (ME);Barranquilla;8807
2020-07-27;Radicación de Documentos;Barranquilla;502
2020-07-27;Firma de Documentos;Bogota;115
2020-07-27;Mensajeria;Bogota;4458
2020-07-27;Mercancia;Bogota;142456
2020-07-27;Mercancia Aerea;Bogota;134
2020-07-27;Paqueteo 3-5 Kl.;Bogota;27340
2020-07-27;Paquetes 1-2 Kl. (ME);Bogota;59195
2020-07-27;Radicación de Documentos;Bogota;1620
2020-07-27;Mensajeria;Bosconia;107
2020-07-27;Mercancia;Bosconia;658
2020-07-27;Paqueteo 3-5 Kl.;Bosconia;152
2020-07-27;Paquetes 1-2 Kl. (ME);Bosconia;206
2020-07-27;Radicación de Documentos;Bosconia;75
2020-07-27;Firma de Documentos;Bucaramanga;43
2020-07-27;Mensajeria;Bucaramanga;478
2020-07-27;Mercancia;Bucaramanga;4818
2020-07-27;Mercancia Aerea;Bucaramanga;1
2020-07-27;Paqueteo 3-5 Kl.;Bucaramanga;1675
2020-07-27;Paquetes 1-2 Kl. (ME);Bucaramanga;4448
2020-07-27;Radicación de Documentos;Bucaramanga;460
2020-07-27;Mensajeria;Cienaga;73
2020-07-27;Mercancia;Cienaga;573
2020-07-27;Paqueteo 3-5 Kl.;Cienaga;222
2020-07-27;Paquetes 1-2 Kl. (ME);Cienaga;416
2020-07-27;Radicación de Documentos;Cienaga;101
2020-07-27;Firma de Documentos;Cucuta;5
2020-07-27;Mensajeria;Cucuta;98
2020-07-27;Mercancia;Cucuta;1620
2020-07-27;Paqueteo 3-5 Kl.;Cucuta;3534
2020-07-27;Paquetes 1-2 Kl. (ME);Cucuta;2702
2020-07-27;Radicación de Documentos;Cucuta;175
2020-07-27;Firma de Documentos;Ibague;2
2020-07-27;Mensajeria;Ibague;95
2020-07-27;Mercancia;Ibague;876
2020-07-27;Mercancia Aerea;Ibague;1
2020-07-27;Paqueteo 3-5 Kl.;Ibague;240
2020-07-27;Paquetes 1-2 Kl. (ME);Ibague;676
2020-07-27;Radicación de Documentos;Ibague;190
2020-07-27;Mensajeria;Manizales;138
2020-07-27;Mercancia;Manizales;2165
2020-07-27;Paqueteo 3-5 Kl.;Manizales;208
2020-07-27;Paquetes 1-2 Kl. (ME);Manizales;836
2020-07-27;Radicación de Documentos;Manizales;160
2020-07-27;Firma de Documentos;Medellin;134
2020-07-27;Mensajeria;Medellin;3197
2020-07-27;Mercancia;Medellin;50197
2020-07-27;Mercancia Aerea;Medellin;56
2020-07-27;Paqueteo 3-5 Kl.;Medellin;11887
2020-07-27;Paquetes 1-2 Kl. (ME);Medellin;82814
2020-07-27;Radicación de Documentos;Medellin;1127
2020-07-27;Firma de Documentos;Neiva;1
2020-07-27;Mensajeria;Neiva;108
2020-07-27;Mercancia;Neiva;680
2020-07-27;Paqueteo 3-5 Kl.;Neiva;102
2020-07-27;Paquetes 1-2 Kl. (ME);Neiva;379
2020-07-27;Radicación de Documentos;Neiva;145
2020-07-27;Mensajeria;Pasto;106
2020-07-27;Mercancia;Pasto;694
2020-07-27;Paqueteo 3-5 Kl.;Pasto;103
2020-07-27;Paquetes 1-2 Kl. (ME);Pasto;1133
2020-07-27;Radicación de Documentos;Pasto;182
2020-07-27;Firma de Documentos;Pereira;9
2020-07-27;Mensajeria;Pereira;509
2020-07-27;Mercancia;Pereira;7048
2020-07-27;Paqueteo 3-5 Kl.;Pereira;539
2020-07-27;Paquetes 1-2 Kl. (ME);Pereira;3311
2020-07-27;Radicación de Documentos;Pereira;446
2020-07-27;Firma de Documentos;Sincelejo;10
2020-07-27;Mensajeria;Sincelejo;232
2020-07-27;Mercancia;Sincelejo;1131
2020-07-27;Paqueteo 3-5 Kl.;Sincelejo;251
2020-07-27;Paquetes 1-2 Kl. (ME);Sincelejo;1285
2020-07-27;Radicación de Documentos;Sincelejo;245
2020-07-27;Firma de Documentos;Turbaco;9
2020-07-27;Mensajeria;Turbaco;287
2020-07-27;Mercancia;Turbaco;7796
2020-07-27;Paqueteo 3-5 Kl.;Turbaco;571
2020-07-27;Paquetes 1-2 Kl. (ME);Turbaco;2330
2020-07-27;Radicación de Documentos;Turbaco;208
2020-07-27;Firma de Documentos;Yumbo;40
2020-07-27;Mensajeria;Yumbo;1325
2020-07-27;Mercancia;Yumbo;27754
2020-07-27;Mercancia Aerea;Yumbo;31
2020-07-27;Paqueteo 3-5 Kl.;Yumbo;3962
2020-07-27;Paquetes 1-2 Kl. (ME);Yumbo;15905
2020-07-27;Radicación de Documentos;Yumbo;780
2020-08-03;Firma de Documentos;Barranquilla;28
2020-08-03;Mensajeria;Barranquilla;616
2020-08-03;Mercancia;Barranquilla;9054
2020-08-03;Mercancia Aerea;Barranquilla;3
2020-08-03;Paqueteo 3-5 Kl.;Barranquilla;2477
2020-08-03;Paquetes 1-2 Kl. (ME);Barranquilla;7466
2020-08-03;Radicación de Documentos;Barranquilla;382
2020-08-03;Firma de Documentos;Bogota;188
2020-08-03;Mensajeria;Bogota;3634
2020-08-03;Mercancia;Bogota;115446
2020-08-03;Mercancia Aerea;Bogota;119
2020-08-03;Paqueteo 3-5 Kl.;Bogota;22841
2020-08-03;Paquetes 1-2 Kl. (ME);Bogota;53223
2020-08-03;Radicación de Documentos;Bogota;926
2020-08-03;Firma de Documentos;Bosconia;1
2020-08-03;Mensajeria;Bosconia;78
2020-08-03;Mercancia;Bosconia;429
2020-08-03;Paqueteo 3-5 Kl.;Bosconia;140
2020-08-03;Paquetes 1-2 Kl. (ME);Bosconia;243
2020-08-03;Radicación de Documentos;Bosconia;60
2020-08-03;Firma de Documentos;Bucaramanga;3
2020-08-03;Mensajeria;Bucaramanga;417
2020-08-03;Mercancia;Bucaramanga;4034
2020-08-03;Paqueteo 3-5 Kl.;Bucaramanga;1643
2020-08-03;Paquetes 1-2 Kl. (ME);Bucaramanga;3465
2020-08-03;Radicación de Documentos;Bucaramanga;307
2020-08-03;Mensajeria;Cienaga;67
2020-08-03;Mercancia;Cienaga;521
2020-08-03;Paqueteo 3-5 Kl.;Cienaga;122
2020-08-03;Paquetes 1-2 Kl. (ME);Cienaga;266
2020-08-03;Radicación de Documentos;Cienaga;58
2020-08-03;Firma de Documentos;Cucuta;13
2020-08-03;Mensajeria;Cucuta;117
2020-08-03;Mercancia;Cucuta;1131
2020-08-03;Paqueteo 3-5 Kl.;Cucuta;2979
2020-08-03;Paquetes 1-2 Kl. (ME);Cucuta;2203
2020-08-03;Radicación de Documentos;Cucuta;109
2020-08-03;Firma de Documentos;Ibague;2
2020-08-03;Mensajeria;Ibague;83
2020-08-03;Mercancia;Ibague;816
2020-08-03;Mercancia Aerea;Ibague;1
2020-08-03;Paqueteo 3-5 Kl.;Ibague;236
2020-08-03;Paquetes 1-2 Kl. (ME);Ibague;474
2020-08-03;Radicación de Documentos;Ibague;124
2020-08-03;Firma de Documentos;Manizales;2
2020-08-03;Mensajeria;Manizales;121
2020-08-03;Mercancia;Manizales;2990
2020-08-03;Paqueteo 3-5 Kl.;Manizales;121
2020-08-03;Paquetes 1-2 Kl. (ME);Manizales;549
2020-08-03;Radicación de Documentos;Manizales;108
2020-08-03;Firma de Documentos;Medellin;133
2020-08-03;Mensajeria;Medellin;2892
2020-08-03;Mercancia;Medellin;45969
2020-08-03;Mercancia Aerea;Medellin;32
2020-08-03;Paqueteo 3-5 Kl.;Medellin;11150
2020-08-03;Paquetes 1-2 Kl. (ME);Medellin;69765
2020-08-03;Radicación de Documentos;Medellin;632
2020-08-03;Firma de Documentos;Neiva;1
2020-08-03;Mensajeria;Neiva;95
2020-08-03;Mercancia;Neiva;864
2020-08-03;Paqueteo 3-5 Kl.;Neiva;131
2020-08-03;Paquetes 1-2 Kl. (ME);Neiva;331
2020-08-03;Radicación de Documentos;Neiva;87
2020-08-03;Firma de Documentos;Pasto;1
2020-08-03;Mensajeria;Pasto;78
2020-08-03;Mercancia;Pasto;546
2020-08-03;Paqueteo 3-5 Kl.;Pasto;108
2020-08-03;Paquetes 1-2 Kl. (ME);Pasto;400
2020-08-03;Radicación de Documentos;Pasto;97
2020-08-03;Firma de Documentos;Pereira;19
2020-08-03;Mensajeria;Pereira;512
2020-08-03;Mercancia;Pereira;6589
2020-08-03;Paqueteo 3-5 Kl.;Pereira;438
2020-08-03;Paquetes 1-2 Kl. (ME);Pereira;2517
2020-08-03;Radicación de Documentos;Pereira;274
2020-08-03;Firma de Documentos;Sincelejo;6
2020-08-03;Mensajeria;Sincelejo;291
2020-08-03;Mercancia;Sincelejo;1285
2020-08-03;Paqueteo 3-5 Kl.;Sincelejo;245
2020-08-03;Paquetes 1-2 Kl. (ME);Sincelejo;1502
2020-08-03;Radicación de Documentos;Sincelejo;178
2020-08-03;Firma de Documentos;Turbaco;23
2020-08-03;Mensajeria;Turbaco;289
2020-08-03;Mercancia;Turbaco;3818
2020-08-03;Mercancia Aerea;Turbaco;1
2020-08-03;Paqueteo 3-5 Kl.;Turbaco;560
2020-08-03;Paquetes 1-2 Kl. (ME);Turbaco;2066
2020-08-03;Radicación de Documentos;Turbaco;172
2020-08-03;Firma de Documentos;Yumbo;66
2020-08-03;Mensajeria;Yumbo;1239
2020-08-03;Mercancia;Yumbo;23642
2020-08-03;Mercancia Aerea;Yumbo;60
2020-08-03;Paqueteo 3-5 Kl.;Yumbo;3344
2020-08-03;Paquetes 1-2 Kl. (ME);Yumbo;15058
2020-08-03;Radicación de Documentos;Yumbo;553
2020-08-10;Firma de Documentos;Barranquilla;35
2020-08-10;Mensajeria;Barranquilla;855
2020-08-10;Mercancia;Barranquilla;10653
2020-08-10;Mercancia Aerea;Barranquilla;6
2020-08-10;Paqueteo 3-5 Kl.;Barranquilla;3156
2020-08-10;Paquetes 1-2 Kl. (ME);Barranquilla;8791
2020-08-10;Radicación de Documentos;Barranquilla;412
2020-08-10;Firma de Documentos;Bogota;107
2020-08-10;Mensajeria;Bogota;5517
2020-08-10;Mercancia;Bogota;127726
2020-08-10;Mercancia Aerea;Bogota;167
2020-08-10;Paqueteo 3-5 Kl.;Bogota;26873
2020-08-10;Paquetes 1-2 Kl. (ME);Bogota;60697
2020-08-10;Radicación de Documentos;Bogota;1541
2020-08-10;Firma de Documentos;Bosconia;2
2020-08-10;Mensajeria;Bosconia;83
2020-08-10;Mercancia;Bosconia;439
2020-08-10;Paqueteo 3-5 Kl.;Bosconia;175
2020-08-10;Paquetes 1-2 Kl. (ME);Bosconia;223
2020-08-10;Radicación de Documentos;Bosconia;51
2020-08-10;Firma de Documentos;Bucaramanga;9
2020-08-10;Mensajeria;Bucaramanga;612
2020-08-10;Mercancia;Bucaramanga;4668
2020-08-10;Paqueteo 3-5 Kl.;Bucaramanga;2127
2020-08-10;Paquetes 1-2 Kl. (ME);Bucaramanga;4140
2020-08-10;Radicación de Documentos;Bucaramanga;440
2020-08-10;Firma de Documentos;Cienaga;1
2020-08-10;Mensajeria;Cienaga;103
2020-08-10;Mercancia;Cienaga;724
2020-08-10;Paqueteo 3-5 Kl.;Cienaga;237
2020-08-10;Paquetes 1-2 Kl. (ME);Cienaga;562
2020-08-10;Radicación de Documentos;Cienaga;149
2020-08-10;Firma de Documentos;Cucuta;2
2020-08-10;Mensajeria;Cucuta;110
2020-08-10;Mercancia;Cucuta;1637
2020-08-10;Paqueteo 3-5 Kl.;Cucuta;3683
2020-08-10;Paquetes 1-2 Kl. (ME);Cucuta;2597
2020-08-10;Radicación de Documentos;Cucuta;177
2020-08-10;Mensajeria;Ibague;76
2020-08-10;Mercancia;Ibague;1029
2020-08-10;Mercancia Aerea;Ibague;2
2020-08-10;Paqueteo 3-5 Kl.;Ibague;314
2020-08-10;Paquetes 1-2 Kl. (ME);Ibague;529
2020-08-10;Radicación de Documentos;Ibague;271
2020-08-10;Mensajeria;Manizales;114
2020-08-10;Mercancia;Manizales;3100
2020-08-10;Paqueteo 3-5 Kl.;Manizales;147
2020-08-10;Paquetes 1-2 Kl. (ME);Manizales;675
2020-08-10;Radicación de Documentos;Manizales;170
2020-08-10;Firma de Documentos;Medellin;142
2020-08-10;Mensajeria;Medellin;3907
2020-08-10;Mercancia;Medellin;55875
2020-08-10;Mercancia Aerea;Medellin;41
2020-08-10;Paqueteo 3-5 Kl.;Medellin;13189
2020-08-10;Paquetes 1-2 Kl. (ME);Medellin;89460
2020-08-10;Radicación de Documentos;Medellin;975
2020-08-10;Firma de Documentos;Neiva;1
2020-08-10;Mensajeria;Neiva;110
2020-08-10;Mercancia;Neiva;853
2020-08-10;Mercancia Aerea;Neiva;1
2020-08-10;Paqueteo 3-5 Kl.;Neiva;145
2020-08-10;Paquetes 1-2 Kl. (ME);Neiva;278
2020-08-10;Radicación de Documentos;Neiva;284
2020-08-10;Firma de Documentos;Pasto;1
2020-08-10;Mensajeria;Pasto;84
2020-08-10;Mercancia;Pasto;715
2020-08-10;Paqueteo 3-5 Kl.;Pasto;137
2020-08-10;Paquetes 1-2 Kl. (ME);Pasto;362
2020-08-10;Radicación de Documentos;Pasto;139
2020-08-10;Firma de Documentos;Pereira;5
2020-08-10;Mensajeria;Pereira;584
2020-08-10;Mercancia;Pereira;6806
2020-08-10;Mercancia Aerea;Pereira;1
2020-08-10;Paqueteo 3-5 Kl.;Pereira;652
2020-08-10;Paquetes 1-2 Kl. (ME);Pereira;3008
2020-08-10;Radicación de Documentos;Pereira;395
2020-08-10;Firma de Documentos;Sincelejo;19
2020-08-10;Mensajeria;Sincelejo;317
2020-08-10;Mercancia;Sincelejo;1897
2020-08-10;Paqueteo 3-5 Kl.;Sincelejo;542
2020-08-10;Paquetes 1-2 Kl. (ME);Sincelejo;1835
2020-08-10;Radicación de Documentos;Sincelejo;214
2020-08-10;Firma de Documentos;Turbaco;14
2020-08-10;Mensajeria;Turbaco;377
2020-08-10;Mercancia;Turbaco;11337
2020-08-10;Mercancia Aerea;Turbaco;29
2020-08-10;Paqueteo 3-5 Kl.;Turbaco;550
2020-08-10;Paquetes 1-2 Kl. (ME);Turbaco;1996
2020-08-10;Radicación de Documentos;Turbaco;169
2020-08-10;Firma de Documentos;Yumbo;50
2020-08-10;Mensajeria;Yumbo;1767
2020-08-10;Mercancia;Yumbo;28756
2020-08-10;Mercancia Aerea;Yumbo;23
2020-08-10;Paqueteo 3-5 Kl.;Yumbo;4178
2020-08-10;Paquetes 1-2 Kl. (ME);Yumbo;16647
2020-08-10;Radicación de Documentos;Yumbo;728
2020-08-17;Firma de Documentos;Barranquilla;37
2020-08-17;Mensajeria;Barranquilla;556
2020-08-17;Mercancia;Barranquilla;10117
2020-08-17;Mercancia Aerea;Barranquilla;3
2020-08-17;Paqueteo 3-5 Kl.;Barranquilla;2683
2020-08-17;Paquetes 1-2 Kl. (ME);Barranquilla;8717
2020-08-17;Radicación de Documentos;Barranquilla;523
2020-08-17;Firma de Documentos;Bogota;106
2020-08-17;Mensajeria;Bogota;4293
2020-08-17;Mercancia;Bogota;115049
2020-08-17;Mercancia Aerea;Bogota;165
2020-08-17;Paqueteo 3-5 Kl.;Bogota;28440
2020-08-17;Paquetes 1-2 Kl. (ME);Bogota;61938
2020-08-17;Radicación de Documentos;Bogota;1351
2020-08-17;Mensajeria;Bosconia;83
2020-08-17;Mercancia;Bosconia;495
2020-08-17;Paqueteo 3-5 Kl.;Bosconia;141
2020-08-17;Paquetes 1-2 Kl. (ME);Bosconia;257
2020-08-17;Radicación de Documentos;Bosconia;121
2020-08-17;Firma de Documentos;Bucaramanga;7
2020-08-17;Mensajeria;Bucaramanga;630
2020-08-17;Mercancia;Bucaramanga;3733
2020-08-17;Mercancia Aerea;Bucaramanga;1
2020-08-17;Paqueteo 3-5 Kl.;Bucaramanga;1513
2020-08-17;Paquetes 1-2 Kl. (ME);Bucaramanga;3798
2020-08-17;Radicación de Documentos;Bucaramanga;459
2020-08-17;Mensajeria;Cienaga;84
2020-08-17;Mercancia;Cienaga;704
2020-08-17;Paqueteo 3-5 Kl.;Cienaga;153
2020-08-17;Paquetes 1-2 Kl. (ME);Cienaga;377
2020-08-17;Radicación de Documentos;Cienaga;105
2020-08-17;Firma de Documentos;Cucuta;2
2020-08-17;Mensajeria;Cucuta;83
2020-08-17;Mercancia;Cucuta;1166
2020-08-17;Paqueteo 3-5 Kl.;Cucuta;3745
2020-08-17;Paquetes 1-2 Kl. (ME);Cucuta;2412
2020-08-17;Radicación de Documentos;Cucuta;182
2020-08-17;Firma de Documentos;Ibague;1
2020-08-17;Mensajeria;Ibague;108
2020-08-17;Mercancia;Ibague;1172
2020-08-17;Paqueteo 3-5 Kl.;Ibague;211
2020-08-17;Paquetes 1-2 Kl. (ME);Ibague;518
2020-08-17;Radicación de Documentos;Ibague;198
2020-08-17;Mensajeria;Manizales;115
2020-08-17;Mercancia;Manizales;2486
2020-08-17;Paqueteo 3-5 Kl.;Manizales;141
2020-08-17;Paquetes 1-2 Kl. (ME);Manizales;571
2020-08-17;Radicación de Documentos;Manizales;130
2020-08-17;Firma de Documentos;Medellin;154
2020-08-17;Mensajeria;Medellin;2716
2020-08-17;Mercancia;Medellin;48732
2020-08-17;Mercancia Aerea;Medellin;39
2020-08-17;Paqueteo 3-5 Kl.;Medellin;14544
2020-08-17;Paquetes 1-2 Kl. (ME);Medellin;85194
2020-08-17;Radicación de Documentos;Medellin;882
2020-08-17;Firma de Documentos;Neiva;1
2020-08-17;Mensajeria;Neiva;119
2020-08-17;Mercancia;Neiva;707
2020-08-17;Paqueteo 3-5 Kl.;Neiva;137
2020-08-17;Paquetes 1-2 Kl. (ME);Neiva;317
2020-08-17;Radicación de Documentos;Neiva;102
2020-08-17;Mensajeria;Pasto;93
2020-08-17;Mercancia;Pasto;452
2020-08-17;Paqueteo 3-5 Kl.;Pasto;91
2020-08-17;Paquetes 1-2 Kl. (ME);Pasto;445
2020-08-17;Radicación de Documentos;Pasto;160
2020-08-17;Firma de Documentos;Pereira;11
2020-08-17;Mensajeria;Pereira;519
2020-08-17;Mercancia;Pereira;5576
2020-08-17;Paqueteo 3-5 Kl.;Pereira;553
2020-08-17;Paquetes 1-2 Kl. (ME);Pereira;3012
2020-08-17;Radicación de Documentos;Pereira;301
2020-08-17;Mercancia;Sin Terminal;2
2020-08-17;Firma de Documentos;Sincelejo;11
2020-08-17;Mensajeria;Sincelejo;270
2020-08-17;Mercancia;Sincelejo;1272
2020-08-17;Paqueteo 3-5 Kl.;Sincelejo;374
2020-08-17;Paquetes 1-2 Kl. (ME);Sincelejo;1623
2020-08-17;Radicación de Documentos;Sincelejo;228
2020-08-17;Firma de Documentos;Turbaco;13
2020-08-17;Mensajeria;Turbaco;299
2020-08-17;Mercancia;Turbaco;14151
2020-08-17;Mercancia Aerea;Turbaco;8
2020-08-17;Paqueteo 3-5 Kl.;Turbaco;485
2020-08-17;Paquetes 1-2 Kl. (ME);Turbaco;1941
