Week;Terminal_origen;productoMaestro;recogidas
2018-03-10;Cucuta;Mercancia;174
2018-03-10;Cucuta;Paqueteo 3-5;39
2018-03-10;Cucuta;Mensajeria;37
2018-03-10;Ibague;Mercancia;351
2018-03-10;Ibague;Paquetes 1-2;87
2018-03-10;Ibague;Mensajeria;32
2018-03-10;Ibague;Paqueteo 3-5;21
2018-03-10;Manizales;Mercancia;469
2018-03-10;Manizales;Mensajeria;48
2018-03-10;Manizales;Paquetes 1-2;27
2018-03-10;Manizales;Paqueteo 3-5;7
2018-03-10;Medellin;Mercancia;7371
2018-03-10;Medellin;Paquetes 1-2;1559
2018-03-10;Medellin;Mensajeria;390
2018-03-10;Medellin;Paqueteo 3-5;292
2018-03-10;Pasto;Mercancia;87
2018-03-10;Pasto;Mensajeria;38
2018-03-10;Pasto;Paquetes 1-2;15
2018-03-10;Pasto;Paqueteo 3-5;7
2018-03-10;Pereira;Mercancia;1023
2018-03-10;Pereira;Mensajeria;262
2018-03-10;Pereira;Paquetes 1-2;73
2018-03-10;Pereira;Paqueteo 3-5;24
2018-03-10;Sincelejo;Mercancia;144
2018-03-10;Sincelejo;Mensajeria;106
2018-03-10;Sincelejo;Paquetes 1-2;33
2018-03-10;Sincelejo;Paqueteo 3-5;32
2018-03-10;Turbaco;Mercancia;242
2018-03-10;Turbaco;Mensajeria;79
2018-03-10;Turbaco;Paquetes 1-2;54
2018-03-10;Turbaco;Paqueteo 3-5;26
2018-03-10;Yumbo;Mercancia;4070
2018-03-10;Yumbo;Mensajeria;431
2018-03-10;Yumbo;Paquetes 1-2;310
2018-03-10;Yumbo;Paqueteo 3-5;120
2018-03-09;Barranquilla;Mercancia;2598
2018-03-09;Barranquilla;Mensajeria;463
2018-03-09;Barranquilla;Paquetes 1-2;397
2018-03-09;Barranquilla;Paqueteo 3-5;147
2018-03-09;Bogota;Mercancia;21065
2018-03-09;Bogota;Paquetes 1-2;3804
2018-03-09;Bogota;Mensajeria;2322
2018-03-09;Bogota;Paqueteo 3-5;961
2018-03-09;Bucaramanga;Mercancia;673
2018-03-09;Bucaramanga;Mensajeria;351
2018-03-09;Bucaramanga;Paquetes 1-2;125
2018-03-09;Bucaramanga;Paqueteo 3-5;54
2018-03-09;Cucuta;Mercancia;241
2018-03-09;Cucuta;Paquetes 1-2;206
2018-03-09;Cucuta;Mensajeria;103
2018-03-09;Cucuta;Paqueteo 3-5;31
2018-03-09;Ibague;Mercancia;330
2018-03-09;Ibague;Paquetes 1-2;84
2018-03-09;Ibague;Mensajeria;62
2018-03-09;Ibague;Paqueteo 3-5;32
2018-03-09;Manizales;Mercancia;730
2018-03-09;Manizales;Mensajeria;87
2018-03-09;Manizales;Paquetes 1-2;51
2018-03-09;Manizales;Paqueteo 3-5;12
2018-03-09;Medellin;Mercancia;11235
2018-03-09;Medellin;Paquetes 1-2;3458
2018-03-09;Medellin;Mensajeria;2151
2018-03-09;Medellin;Paqueteo 3-5;600
2018-03-09;Pasto;Mercancia;127
2018-03-09;Pasto;Mensajeria;62
2018-03-09;Pasto;Paquetes 1-2;14
2018-03-09;Pasto;Paqueteo 3-5;11
2018-03-09;Pereira;Mercancia;2006
2018-03-09;Pereira;Mensajeria;337
2018-03-09;Pereira;Paquetes 1-2;180
2018-03-09;Pereira;Paqueteo 3-5;67
2018-03-09;Sincelejo;Mercancia;241
2018-03-09;Sincelejo;Mensajeria;181
2018-03-09;Sincelejo;Paquetes 1-2;91
2018-03-09;Sincelejo;Paqueteo 3-5;50
2018-03-09;Turbaco;Mercancia;399
2018-03-09;Turbaco;Mensajeria;246
2018-03-09;Turbaco;Paquetes 1-2;97
2018-03-09;Turbaco;Paqueteo 3-5;31
2018-03-09;Yumbo;Mercancia;6640
2018-03-09;Yumbo;Mensajeria;938
2018-03-09;Yumbo;Paquetes 1-2;636
2018-03-09;Yumbo;Paqueteo 3-5;256
2018-03-08;Barranquilla;Mercancia;2179
2018-03-08;Barranquilla;Mensajeria;447
2018-03-08;Barranquilla;Paquetes 1-2;430
2018-03-08;Barranquilla;Paqueteo 3-5;212
2018-03-08;Bogota;Mercancia;22671
2018-03-08;Bogota;Paquetes 1-2;2482
2018-03-08;Bogota;Mensajeria;2250
2018-03-08;Bogota;Paqueteo 3-5;852
2018-03-08;Bosconia;Mercancia;2
2018-03-08;Bucaramanga;Mercancia;762
2018-03-08;Bucaramanga;Mensajeria;242
2018-03-08;Bucaramanga;Paquetes 1-2;147
2018-03-08;Bucaramanga;Paqueteo 3-5;69
2018-03-08;Cienaga;Mercancia;2
2018-03-08;Cucuta;Mercancia;259
2018-03-08;Cucuta;Paquetes 1-2;222
2018-03-08;Cucuta;Mensajeria;77
2018-03-08;Cucuta;Paqueteo 3-5;27
2018-03-08;Ibague;Mercancia;384
2018-03-08;Ibague;Mensajeria;110
2018-03-08;Ibague;Paquetes 1-2;73
2018-03-08;Ibague;Paqueteo 3-5;31
2018-03-08;Manizales;Mercancia;420
2018-03-08;Manizales;Mensajeria;97
2018-03-08;Manizales;Paquetes 1-2;31
2018-03-08;Manizales;Paqueteo 3-5;21
2018-03-08;Medellin;Mercancia;11240
2018-03-08;Medellin;Paquetes 1-2;3496
2018-03-08;Medellin;Mensajeria;1670
2018-03-08;Medellin;Paqueteo 3-5;712
2018-03-08;Pasto;Mercancia;140
2018-03-08;Pasto;Mensajeria;62
2018-03-08;Pasto;Paquetes 1-2;46
2018-03-08;Pasto;Paqueteo 3-5;15
2018-03-08;Pereira;Mercancia;1735
2018-03-08;Pereira;Mensajeria;287
2018-03-08;Pereira;Paquetes 1-2;174
2018-03-08;Pereira;Paqueteo 3-5;45
2018-03-08;Sincelejo;Mercancia;235
2018-03-08;Sincelejo;Mensajeria;151
2018-03-08;Sincelejo;Paquetes 1-2;102
2018-03-08;Sincelejo;Paqueteo 3-5;67
2018-03-08;Turbaco;Mercancia;496
2018-03-08;Turbaco;Mensajeria;156
2018-03-08;Turbaco;Paquetes 1-2;91
2018-03-08;Turbaco;Paqueteo 3-5;40
2018-03-08;Yumbo;Mercancia;8353
2018-03-08;Yumbo;Mensajeria;836
2018-03-08;Yumbo;Paquetes 1-2;534
2018-03-08;Yumbo;Paqueteo 3-5;265
2018-03-07;Barranquilla;Mercancia;2308
2018-03-07;Barranquilla;Mensajeria;469
2018-03-07;Barranquilla;Paquetes 1-2;374
2018-03-07;Barranquilla;Paqueteo 3-5;143
2018-03-07;Bogota;Mercancia;21005
2018-03-07;Bogota;Paquetes 1-2;2458
2018-03-07;Bogota;Mensajeria;2294
2018-03-07;Bogota;Paqueteo 3-5;815
2018-03-07;Bucaramanga;Mercancia;925
2018-03-07;Bucaramanga;Mensajeria;246
2018-03-07;Bucaramanga;Paquetes 1-2;142
2018-03-07;Bucaramanga;Paqueteo 3-5;79
2018-03-07;Cucuta;Mercancia;273
2018-03-07;Cucuta;Paquetes 1-2;261
2018-03-07;Cucuta;Mensajeria;99
2018-03-07;Cucuta;Paqueteo 3-5;42
2018-03-07;Ibague;Mercancia;286
2018-03-07;Ibague;Mensajeria;186
2018-03-07;Ibague;Paquetes 1-2;63
2018-03-07;Ibague;Paqueteo 3-5;13
2018-03-07;Manizales;Mercancia;686
2018-03-07;Manizales;Mensajeria;95
2018-03-07;Manizales;Paquetes 1-2;43
2018-03-07;Manizales;Paqueteo 3-5;17
2018-03-07;Medellin;Mercancia;12072
2018-03-07;Medellin;Paquetes 1-2;3444
2018-03-07;Medellin;Mensajeria;1975
2018-03-07;Medellin;Paqueteo 3-5;622
2018-03-07;Pasto;Mercancia;182
2018-03-07;Pasto;Mensajeria;75
2018-03-07;Pasto;Paquetes 1-2;31
2018-03-07;Pasto;Paqueteo 3-5;6
2018-03-07;Pereira;Mercancia;2061
2018-03-07;Pereira;Mensajeria;393
2018-03-07;Pereira;Paquetes 1-2;208
2018-03-07;Pereira;Paqueteo 3-5;48
2018-03-07;Sincelejo;Mercancia;353
2018-03-07;Sincelejo;Mensajeria;207
2018-03-07;Sincelejo;Paquetes 1-2;84
2018-03-07;Sincelejo;Paqueteo 3-5;36
2018-03-07;Turbaco;Mercancia;644
2018-03-07;Turbaco;Mensajeria;240
2018-03-07;Turbaco;Paquetes 1-2;80
2018-03-07;Turbaco;Paqueteo 3-5;42
2018-03-07;Yumbo;Mercancia;6312
2018-03-07;Yumbo;Mensajeria;1528
2018-03-07;Yumbo;Paquetes 1-2;929
2018-03-07;Yumbo;Paqueteo 3-5;276
2018-03-06;Barranquilla;Mercancia;1957
2018-03-06;Barranquilla;Mensajeria;560
2018-03-06;Barranquilla;Paquetes 1-2;404
2018-03-06;Barranquilla;Paqueteo 3-5;195
2018-03-06;Bogota;Mercancia;21462
2018-03-06;Bogota;Mensajeria;2579
2018-03-06;Bogota;Paquetes 1-2;2388
2018-03-06;Bogota;Paqueteo 3-5;1079
2018-03-06;Bosconia;Mensajeria;1
2018-03-06;Bosconia;Mercancia;1
2018-03-06;Bucaramanga;Mercancia;649
2018-03-06;Bucaramanga;Mensajeria;261
2018-03-06;Bucaramanga;Paquetes 1-2;167
2018-03-06;Bucaramanga;Paqueteo 3-5;87
2018-03-06;Cienaga;Mercancia;1
2018-03-06;Cucuta;Paquetes 1-2;277
2018-03-06;Cucuta;Mercancia;225
2018-03-06;Cucuta;Mensajeria;50
2018-03-06;Cucuta;Paqueteo 3-5;34
2018-03-06;Ibague;Mercancia;373
2018-03-06;Ibague;Mensajeria;94
2018-03-06;Ibague;Paquetes 1-2;62
2018-03-06;Ibague;Paqueteo 3-5;14
2018-03-06;Manizales;Mercancia;494
2018-03-06;Manizales;Mensajeria;107
2018-03-06;Manizales;Paquetes 1-2;32
2018-03-06;Manizales;Paqueteo 3-5;28
2018-03-06;Medellin;Mercancia;12201
2018-03-06;Medellin;Paquetes 1-2;3879
2018-03-06;Medellin;Mensajeria;1459
2018-03-06;Medellin;Paqueteo 3-5;744
2018-03-06;Pasto;Mercancia;151
2018-03-06;Pasto;Mensajeria;45
2018-03-06;Pasto;Paquetes 1-2;25
2018-03-06;Pasto;Paqueteo 3-5;19
2018-03-06;Pereira;Mercancia;2046
2018-03-06;Pereira;Mensajeria;308
2018-03-06;Pereira;Paquetes 1-2;203
2018-03-06;Pereira;Paqueteo 3-5;66
2018-03-06;Sincelejo;Mensajeria;423
2018-03-06;Sincelejo;Mercancia;287
2018-03-06;Sincelejo;Paquetes 1-2;166
2018-03-06;Sincelejo;Paqueteo 3-5;49
2018-03-06;Turbaco;Mercancia;1213
2018-03-06;Turbaco;Mensajeria;236
2018-03-06;Turbaco;Paquetes 1-2;85
2018-03-06;Turbaco;Paqueteo 3-5;23
2018-03-06;Yumbo;Mercancia;6268
2018-03-06;Yumbo;Mensajeria;1059
2018-03-06;Yumbo;Paquetes 1-2;955
2018-03-06;Yumbo;Paqueteo 3-5;251
2018-03-05;Barranquilla;Mercancia;1712
2018-03-05;Barranquilla;Mensajeria;1423
2018-03-05;Barranquilla;Paquetes 1-2;361
2018-03-05;Barranquilla;Paqueteo 3-5;144
2018-03-05;Bogota;Mercancia;21254
2018-03-05;Bogota;Paquetes 1-2;4502
2018-03-05;Bogota;Mensajeria;1962
2018-03-05;Bogota;Paqueteo 3-5;1159
2018-03-05;Bucaramanga;Mercancia;663
2018-03-05;Bucaramanga;Mensajeria;264
2018-03-05;Bucaramanga;Paquetes 1-2;139
2018-03-05;Bucaramanga;Paqueteo 3-5;75
2018-03-05;Cucuta;Paquetes 1-2;217
2018-03-05;Cucuta;Mercancia;194
2018-03-05;Cucuta;Mensajeria;87
2018-03-05;Cucuta;Paqueteo 3-5;35
2018-03-05;Ibague;Mercancia;491
2018-03-05;Ibague;Mensajeria;230
2018-03-05;Ibague;Paquetes 1-2;44
2018-03-05;Ibague;Paqueteo 3-5;27
2018-03-05;Manizales;Mercancia;820
2018-03-05;Manizales;Mensajeria;102
2018-03-05;Manizales;Paquetes 1-2;43
2018-03-05;Manizales;Paqueteo 3-5;12
2018-03-05;Medellin;Mercancia;11943
2018-03-05;Medellin;Paquetes 1-2;3109
2018-03-05;Medellin;Mensajeria;1978
2018-03-05;Medellin;Paqueteo 3-5;728
2018-03-05;Pasto;Mercancia;173
2018-03-05;Pasto;Mensajeria;89
2018-03-05;Pasto;Paquetes 1-2;16
2018-03-05;Pasto;Paqueteo 3-5;7
2018-03-05;Pereira;Mercancia;1890
2018-03-05;Pereira;Mensajeria;312
2018-03-05;Pereira;Paquetes 1-2;183
2018-03-05;Pereira;Paqueteo 3-5;81
2018-03-05;Sincelejo;Mercancia;212
2018-03-05;Sincelejo;Paqueteo 3-5;29
2018-03-05;Sincelejo;Paquetes 1-2;17
2018-03-05;Turbaco;Mercancia;968
2018-03-05;Turbaco;Mensajeria;296
2018-03-05;Turbaco;Paquetes 1-2;90
2018-03-05;Turbaco;Paqueteo 3-5;46
2018-03-05;Yumbo;Mercancia;6409
2018-03-05;Yumbo;Mensajeria;939
2018-03-05;Yumbo;Paquetes 1-2;647
2018-03-05;Yumbo;Paqueteo 3-5;258
2018-03-04;Barranquilla;Mercancia;72
2018-03-04;Barranquilla;Mensajeria;47
2018-03-04;Barranquilla;Paquetes 1-2;21
2018-03-04;Barranquilla;Paqueteo 3-5;1
2018-03-04;Bogota;Mercancia;120
2018-03-04;Bogota;Paqueteo 3-5;23
2018-03-04;Bogota;Paquetes 1-2;8
2018-03-04;Bucaramanga;Paquetes 1-2;1
2018-03-04;Manizales;Mercancia;3
2018-03-04;Manizales;Paquetes 1-2;3
2018-03-04;Medellin;Mercancia;157
2018-03-03;Barranquilla;Mercancia;1394
2018-03-03;Barranquilla;Mensajeria;381
2018-03-03;Barranquilla;Paquetes 1-2;281
2018-03-03;Barranquilla;Paqueteo 3-5;130
2018-03-03;Bogota;Mercancia;8910
2018-03-03;Bogota;Paqueteo 3-5;1268
2018-03-03;Bogota;Paquetes 1-2;804
2018-03-03;Bogota;Mensajeria;775
2018-03-03;Bosconia;Mercancia;2
2018-03-03;Bucaramanga;Mercancia;433
2018-03-03;Bucaramanga;Mensajeria;277
2018-03-03;Bucaramanga;Paquetes 1-2;87
2018-03-03;Bucaramanga;Paqueteo 3-5;54
2018-03-03;Cienaga;Mensajeria;1
2018-03-03;Cucuta;Paquetes 1-2;223
2018-03-03;Cucuta;Mercancia;200
2018-03-03;Cucuta;Mensajeria;52
2018-03-03;Cucuta;Paqueteo 3-5;34
2018-03-03;Ibague;Mercancia;273
2018-03-03;Ibague;Paquetes 1-2;53
2018-03-03;Ibague;Mensajeria;52
2018-03-03;Ibague;Paqueteo 3-5;26
2018-03-03;Manizales;Mercancia;1342
2018-03-03;Manizales;Mensajeria;68
2018-03-03;Manizales;Paquetes 1-2;39
2018-03-03;Manizales;Paqueteo 3-5;10
2018-03-03;Medellin;Mercancia;7622
2018-03-03;Medellin;Paquetes 1-2;1397
2018-03-03;Medellin;Mensajeria;614
2018-03-03;Medellin;Paqueteo 3-5;296
2018-03-03;Pasto;Mercancia;60
2018-03-03;Pasto;Mensajeria;39
2018-03-03;Pasto;Paquetes 1-2;22
2018-03-03;Pasto;Paqueteo 3-5;11
2018-03-03;Pereira;Mercancia;1113
2018-03-03;Pereira;Mensajeria;217
2018-03-03;Pereira;Paquetes 1-2;106
2018-03-03;Pereira;Paqueteo 3-5;20
2018-03-03;Sincelejo;Mercancia;277
2018-03-03;Sincelejo;Mensajeria;224
2018-03-03;Sincelejo;Paquetes 1-2;64
2018-03-03;Sincelejo;Paqueteo 3-5;40
2018-03-03;Turbaco;Mercancia;223
2018-03-03;Turbaco;Mensajeria;162
2018-03-03;Turbaco;Paquetes 1-2;58
2018-03-03;Turbaco;Paqueteo 3-5;15
2018-03-03;Yumbo;Mercancia;3766
2018-03-03;Yumbo;Paquetes 1-2;476
2018-03-03;Yumbo;Mensajeria;310
2018-03-03;Yumbo;Paqueteo 3-5;128
2018-03-02;Barranquilla;Mercancia;2146
2018-03-02;Barranquilla;Mensajeria;475
2018-03-02;Barranquilla;Paquetes 1-2;392
2018-03-02;Barranquilla;Paqueteo 3-5;190
2018-03-02;Bogota;Mercancia;23192
2018-03-02;Bogota;Mensajeria;3152
2018-03-02;Bogota;Paquetes 1-2;2336
2018-03-02;Bogota;Paqueteo 3-5;1249
2018-03-02;Bosconia;Mercancia;1
2018-03-02;Bucaramanga;Mercancia;646
2018-03-02;Bucaramanga;Mensajeria;284
2018-03-02;Bucaramanga;Paquetes 1-2;139
2018-03-02;Bucaramanga;Paqueteo 3-5;83
2018-03-02;Cucuta;Paquetes 1-2;282
2018-03-02;Cucuta;Mercancia;186
2018-03-02;Cucuta;Mensajeria;107
2018-03-02;Cucuta;Paqueteo 3-5;54
2018-03-02;Ibague;Mercancia;495
2018-03-02;Ibague;Mensajeria;119
2018-03-02;Ibague;Paquetes 1-2;77
2018-03-02;Ibague;Paqueteo 3-5;27
2018-03-02;Manizales;Mercancia;1604
2018-03-02;Manizales;Mensajeria;101
2018-03-02;Manizales;Paquetes 1-2;39
2018-03-02;Manizales;Paqueteo 3-5;13
2018-03-02;Medellin;Mercancia;12018
2018-03-02;Medellin;Paquetes 1-2;2329
2018-03-02;Medellin;Mensajeria;2229
2018-03-02;Medellin;Paqueteo 3-5;639
2018-03-02;Pasto;Mercancia;76
2018-03-02;Pasto;Mensajeria;66
2018-03-02;Pasto;Paquetes 1-2;21
2018-03-02;Pasto;Paqueteo 3-5;10
2018-03-02;Pereira;Mercancia;2196
2018-03-02;Pereira;Mensajeria;410
2018-03-02;Pereira;Paquetes 1-2;174
2018-03-02;Pereira;Paqueteo 3-5;87
2018-03-02;Sincelejo;Mensajeria;198
2018-03-02;Sincelejo;Mercancia;155
2018-03-02;Sincelejo;Paquetes 1-2;60
2018-03-02;Sincelejo;Paqueteo 3-5;33
2018-03-02;Turbaco;Mercancia;728
2018-03-02;Turbaco;Mensajeria;212
2018-03-02;Turbaco;Paquetes 1-2;88
2018-03-02;Turbaco;Paqueteo 3-5;36
2018-03-02;Yumbo;Mercancia;6210
2018-03-02;Yumbo;Mensajeria;1019
2018-03-02;Yumbo;Paquetes 1-2;899
2018-03-02;Yumbo;Paqueteo 3-5;248
2018-03-01;Barranquilla;Mercancia;1888
2018-03-01;Barranquilla;Mensajeria;431
2018-03-01;Barranquilla;Paquetes 1-2;249
2018-03-01;Barranquilla;Paqueteo 3-5;203
2018-03-01;Bogota;Mercancia;25247
2018-03-01;Bogota;Paquetes 1-2;2223
2018-03-01;Bogota;Mensajeria;1985
2018-03-01;Bogota;Paqueteo 3-5;1092
2018-03-01;Bucaramanga;Mercancia;556
2018-03-01;Bucaramanga;Mensajeria;348
2018-03-01;Bucaramanga;Paquetes 1-2;135
2018-03-01;Bucaramanga;Paqueteo 3-5;104
2018-03-01;Cucuta;Mercancia;229
2018-03-01;Cucuta;Paquetes 1-2;229
2018-03-01;Cucuta;Mensajeria;71
2018-03-01;Cucuta;Paqueteo 3-5;33
2018-03-01;Ibague;Mercancia;305
2018-03-01;Ibague;Mensajeria;106
2018-03-01;Ibague;Paquetes 1-2;72
2018-03-01;Ibague;Paqueteo 3-5;19
2018-03-01;Manizales;Mercancia;1502
2018-03-01;Manizales;Mensajeria;100
2018-03-01;Manizales;Paquetes 1-2;36
2018-03-01;Manizales;Paqueteo 3-5;34
2018-03-01;Medellin;Mercancia;11391
2018-03-01;Medellin;Paquetes 1-2;3033
2018-03-01;Medellin;Mensajeria;2018
2018-03-01;Medellin;Paqueteo 3-5;596
2018-03-01;Pasto;Mercancia;123
2018-03-01;Pasto;Mensajeria;94
2018-03-01;Pasto;Paquetes 1-2;24
2018-03-01;Pasto;Paqueteo 3-5;11
2018-03-01;Pereira;Mercancia;2218
2018-03-01;Pereira;Mensajeria;407
2018-03-01;Pereira;Paquetes 1-2;175
2018-03-01;Pereira;Paqueteo 3-5;66
2018-03-01;Sincelejo;Mercancia;263
2018-03-01;Sincelejo;Mensajeria;219
2018-03-01;Sincelejo;Paquetes 1-2;74
2018-03-01;Sincelejo;Paqueteo 3-5;39
2018-03-01;Turbaco;Mercancia;376
2018-03-01;Turbaco;Mensajeria;275
2018-03-01;Turbaco;Paquetes 1-2;60
2018-03-01;Turbaco;Paqueteo 3-5;33
2018-03-01;Yumbo;Mercancia;5500
2018-03-01;Yumbo;Mensajeria;1067
2018-03-01;Yumbo;Paquetes 1-2;650
2018-03-01;Yumbo;Paqueteo 3-5;232
2018-02-28;Barranquilla;Mercancia;3476
2018-02-28;Barranquilla;Mensajeria;487
2018-02-28;Barranquilla;Paquetes 1-2;331
2018-02-28;Barranquilla;Paqueteo 3-5;197
2018-02-28;Bogota;Mercancia;18340
2018-02-28;Bogota;Paquetes 1-2;2113
2018-02-28;Bogota;Mensajeria;2065
2018-02-28;Bogota;Paqueteo 3-5;857
2018-02-28;Bosconia;Mercancia;1
2018-02-28;Bucaramanga;Mercancia;646
2018-02-28;Bucaramanga;Mensajeria;285
2018-02-28;Bucaramanga;Paquetes 1-2;160
2018-02-28;Bucaramanga;Paqueteo 3-5;94
2018-02-28;Cienaga;Mercancia;2
2018-02-28;Cienaga;Mensajeria;1
2018-02-28;Cucuta;Paquetes 1-2;245
2018-02-28;Cucuta;Mercancia;163
2018-02-28;Cucuta;Mensajeria;73
2018-02-28;Cucuta;Paqueteo 3-5;39
2018-02-28;Ibague;Mercancia;278
2018-02-28;Ibague;Mensajeria;164
2018-02-28;Ibague;Paquetes 1-2;61
2018-02-28;Ibague;Paqueteo 3-5;24
2018-02-28;Manizales;Mercancia;1427
2018-02-28;Manizales;Paqueteo 3-5;170
2018-02-28;Manizales;Mensajeria;68
2018-02-28;Manizales;Paquetes 1-2;47
2018-02-28;Medellin;Mercancia;11359
2018-02-28;Medellin;Paquetes 1-2;2977
2018-02-28;Medellin;Mensajeria;1664
2018-02-28;Medellin;Paqueteo 3-5;629
2018-02-28;Pasto;Mercancia;120
2018-02-28;Pasto;Mensajeria;71
2018-02-28;Pasto;Paquetes 1-2;20
2018-02-28;Pasto;Paqueteo 3-5;12
2018-02-28;Pereira;Mercancia;1794
2018-02-28;Pereira;Mensajeria;340
2018-02-28;Pereira;Paquetes 1-2;170
2018-02-28;Pereira;Paqueteo 3-5;59
2018-02-28;Sincelejo;Mercancia;423
2018-02-28;Sincelejo;Mensajeria;225
2018-02-28;Sincelejo;Paquetes 1-2;87
2018-02-28;Sincelejo;Paqueteo 3-5;44
2018-02-28;Turbaco;Mercancia;792
2018-02-28;Turbaco;Mensajeria;185
2018-02-28;Turbaco;Paquetes 1-2;85
2018-02-28;Turbaco;Paqueteo 3-5;32
2018-02-28;Yumbo;Mercancia;6023
2018-02-28;Yumbo;Paquetes 1-2;803
2018-02-28;Yumbo;Mensajeria;670
2018-02-28;Yumbo;Paqueteo 3-5;259
2018-02-27;Barranquilla;Mercancia;1991
2018-02-27;Barranquilla;Mensajeria;391
2018-02-27;Barranquilla;Paquetes 1-2;301
2018-02-27;Barranquilla;Paqueteo 3-5;138
2018-02-27;Bogota;Mercancia;19907
2018-02-27;Bogota;Mensajeria;3188
2018-02-27;Bogota;Paquetes 1-2;2366
2018-02-27;Bogota;Paqueteo 3-5;755
2018-02-27;Bucaramanga;Mercancia;617
2018-02-27;Bucaramanga;Mensajeria;312
2018-02-27;Bucaramanga;Paquetes 1-2;186
2018-02-27;Bucaramanga;Paqueteo 3-5;83
2018-02-27;Cucuta;Paquetes 1-2;369
2018-02-27;Cucuta;Mercancia;293
2018-02-27;Cucuta;Paqueteo 3-5;63
2018-02-27;Cucuta;Mensajeria;52
2018-02-27;Ibague;Mercancia;308
2018-02-27;Ibague;Mensajeria;183
2018-02-27;Ibague;Paquetes 1-2;56
2018-02-27;Ibague;Paqueteo 3-5;14
2018-02-27;Manizales;Mercancia;1025
2018-02-27;Manizales;Mensajeria;74
2018-02-27;Manizales;Paquetes 1-2;38
2018-02-27;Manizales;Paqueteo 3-5;17
2018-02-27;Medellin;Mercancia;12144
2018-02-27;Medellin;Paquetes 1-2;3520
2018-02-27;Medellin;Mensajeria;1435
2018-02-27;Medellin;Paqueteo 3-5;811
2018-02-27;Pasto;Mercancia;122
2018-02-27;Pasto;Mensajeria;35
2018-02-27;Pasto;Paquetes 1-2;25
2018-02-27;Pasto;Paqueteo 3-5;14
2018-02-27;Pereira;Mercancia;1597
2018-02-27;Pereira;Mensajeria;458
2018-02-27;Pereira;Paquetes 1-2;218
2018-02-27;Pereira;Paqueteo 3-5;94
2018-02-27;Sincelejo;Mensajeria;318
2018-02-27;Sincelejo;Mercancia;305
2018-02-27;Sincelejo;Paquetes 1-2;106
2018-02-27;Sincelejo;Paqueteo 3-5;36
2018-02-27;Turbaco;Mercancia;730
2018-02-27;Turbaco;Mensajeria;207
2018-02-27;Turbaco;Paquetes 1-2;99
2018-02-27;Turbaco;Paqueteo 3-5;37
2018-02-27;Yumbo;Mercancia;7545
2018-02-27;Yumbo;Mensajeria;1057
2018-02-27;Yumbo;Paquetes 1-2;917
2018-02-27;Yumbo;Paqueteo 3-5;188
2018-02-26;Barranquilla;Mercancia;1377
2018-02-26;Barranquilla;Mensajeria;435
2018-02-26;Barranquilla;Paquetes 1-2;352
2018-02-26;Barranquilla;Paqueteo 3-5;110
2018-02-26;Bogota;Mercancia;24079
2018-02-26;Bogota;Paquetes 1-2;2170
2018-02-26;Bogota;Mensajeria;1547
2018-02-26;Bogota;Paqueteo 3-5;1132
2018-02-26;Bucaramanga;Mercancia;717
2018-02-26;Bucaramanga;Mensajeria;259
2018-02-26;Bucaramanga;Paquetes 1-2;165
2018-02-26;Bucaramanga;Paqueteo 3-5;77
2018-02-26;Cienaga;Mercancia;2
2018-02-26;Cucuta;Paquetes 1-2;274
2018-02-26;Cucuta;Mercancia;217
2018-02-26;Cucuta;Mensajeria;122
2018-02-26;Cucuta;Paqueteo 3-5;22
2018-02-26;Ibague;Mercancia;492
2018-02-26;Ibague;Mensajeria;129
2018-02-26;Ibague;Paquetes 1-2;64
2018-02-26;Ibague;Paqueteo 3-5;30
2018-02-26;Manizales;Mercancia;927
2018-02-26;Manizales;Mensajeria;65
2018-02-26;Manizales;Paquetes 1-2;30
2018-02-26;Manizales;Paqueteo 3-5;15
2018-02-26;Medellin;Mercancia;11371
2018-02-26;Medellin;Paquetes 1-2;3311
2018-02-26;Medellin;Mensajeria;1717
2018-02-26;Medellin;Paqueteo 3-5;863
2018-02-26;Pasto;Mercancia;162
2018-02-26;Pasto;Mensajeria;96
2018-02-26;Pasto;Paquetes 1-2;26
2018-02-26;Pasto;Paqueteo 3-5;13
2018-02-26;Pereira;Mercancia;1725
2018-02-26;Pereira;Mensajeria;322
2018-02-26;Pereira;Paquetes 1-2;180
2018-02-26;Pereira;Paqueteo 3-5;73
2018-02-26;Sincelejo;Mercancia;416
2018-02-26;Sincelejo;Paqueteo 3-5;45
2018-02-26;Sincelejo;Paquetes 1-2;36
2018-02-26;Sincelejo;Mensajeria;2
2018-02-26;Turbaco;Mercancia;626
2018-02-26;Turbaco;Mensajeria;234
2018-02-26;Turbaco;Paquetes 1-2;113
2018-02-26;Turbaco;Paqueteo 3-5;39
2018-02-26;Yumbo;Mercancia;8217
2018-02-26;Yumbo;Mensajeria;863
2018-02-26;Yumbo;Paquetes 1-2;730
2018-02-26;Yumbo;Paqueteo 3-5;245
2018-02-25;Barranquilla;Mercancia;40
2018-02-25;Barranquilla;Mensajeria;36
2018-02-25;Barranquilla;Paquetes 1-2;15
2018-02-25;Barranquilla;Paqueteo 3-5;2
2018-02-25;Bogota;Mercancia;10
2018-02-25;Ibague;Mercancia;49
2018-02-25;Ibague;Paquetes 1-2;4
2018-02-25;Ibague;Mensajeria;3
2018-02-25;Ibague;Paqueteo 3-5;1
2018-02-25;Medellin;Mercancia;122
