Week;Terminal_origen;productoMaestro;recogidas
2018-03-19;Pereira;Mercancia;8962
2018-03-19;Pereira;Mensajeria;1762
2018-03-19;Pereira;Paquetes 1-2;931
2018-03-19;Pereira;Paqueteo 3-5;395
2018-03-19;Sincelejo;Mercancia;1548
2018-03-19;Sincelejo;Mensajeria;888
2018-03-19;Sincelejo;Paquetes 1-2;398
2018-03-19;Sincelejo;Paqueteo 3-5;224
2018-03-19;Turbaco;Mercancia;5018
2018-03-19;Turbaco;Mensajeria;1127
2018-03-19;Turbaco;Paquetes 1-2;399
2018-03-19;Turbaco;Paqueteo 3-5;172
2018-03-19;Yumbo;Mercancia;36992
2018-03-19;Yumbo;Mensajeria;4451
2018-03-19;Yumbo;Paquetes 1-2;3642
2018-03-19;Yumbo;Paqueteo 3-5;1198
2018-03-12;Barranquilla;Mercancia;13292
2018-03-12;Barranquilla;Mensajeria;3086
2018-03-12;Barranquilla;Paquetes 1-2;2210
2018-03-12;Barranquilla;Paqueteo 3-5;972
2018-03-12;Bogota;Mercancia;126334
2018-03-12;Bogota;Mensajeria;14674
2018-03-12;Bogota;Paquetes 1-2;13332
2018-03-12;Bogota;Paqueteo 3-5;4700
2018-03-12;Bosconia;Mercancia;10
2018-03-12;Bosconia;Paquetes 1-2;3
2018-03-12;Bosconia;Mensajeria;2
2018-03-12;Bosconia;Paqueteo 3-5;1
2018-03-12;Bucaramanga;Mercancia;4326
2018-03-12;Bucaramanga;Mensajeria;1721
2018-03-12;Bucaramanga;Paquetes 1-2;788
2018-03-12;Bucaramanga;Paqueteo 3-5;433
2018-03-12;Cienaga;Mensajeria;4
2018-03-12;Cienaga;Mercancia;3
2018-03-12;Cienaga;Paquetes 1-2;3
2018-03-12;Cienaga;Paqueteo 3-5;1
2018-03-12;Cucuta;Paquetes 1-2;1475
2018-03-12;Cucuta;Mercancia;1361
2018-03-12;Cucuta;Mensajeria;417
2018-03-12;Cucuta;Paqueteo 3-5;228
2018-03-12;Ibague;Mercancia;2442
2018-03-12;Ibague;Mensajeria;1003
2018-03-12;Ibague;Paquetes 1-2;347
2018-03-12;Ibague;Paqueteo 3-5;127
2018-03-12;Manizales;Mercancia;9025
2018-03-12;Manizales;Mensajeria;465
2018-03-12;Manizales;Paquetes 1-2;200
2018-03-12;Manizales;Paqueteo 3-5;179
2018-03-12;Medellin;Mercancia;66326
2018-03-12;Medellin;Paquetes 1-2;16196
2018-03-12;Medellin;Mensajeria;9859
2018-03-12;Medellin;Paqueteo 3-5;3777
2018-03-12;Pasto;Mercancia;832
2018-03-12;Pasto;Mensajeria;394
2018-03-12;Pasto;Paquetes 1-2;133
2018-03-12;Pasto;Paqueteo 3-5;54
2018-03-12;Pereira;Mercancia;10378
2018-03-12;Pereira;Mensajeria;1910
2018-03-12;Pereira;Paquetes 1-2;1104
2018-03-12;Pereira;Paqueteo 3-5;381
2018-03-12;Sincelejo;Mercancia;1405
2018-03-12;Sincelejo;Mensajeria;1079
2018-03-12;Sincelejo;Paquetes 1-2;435
2018-03-12;Sincelejo;Paqueteo 3-5;250
2018-03-12;Turbaco;Mercancia;10687
2018-03-12;Turbaco;Mensajeria;1340
2018-03-12;Turbaco;Paquetes 1-2;534
2018-03-12;Turbaco;Paqueteo 3-5;218
2018-03-12;Yumbo;Mercancia;35514
2018-03-12;Yumbo;Mensajeria;4719
2018-03-12;Yumbo;Paquetes 1-2;4183
2018-03-12;Yumbo;Paqueteo 3-5;1397
2018-03-05;Barranquilla;Mercancia;12872
2018-03-05;Barranquilla;Mensajeria;3760
2018-03-05;Barranquilla;Paquetes 1-2;2309
2018-03-05;Barranquilla;Paqueteo 3-5;960
2018-03-05;Bogota;Mercancia;120144
2018-03-05;Bogota;Paquetes 1-2;18960
2018-03-05;Bogota;Mensajeria;12457
2018-03-05;Bogota;Paqueteo 3-5;5167
2018-03-05;Bosconia;Mercancia;5
2018-03-05;Bosconia;Mensajeria;2
2018-03-05;Bucaramanga;Mercancia;4126
2018-03-05;Bucaramanga;Mensajeria;1644
2018-03-05;Bucaramanga;Paquetes 1-2;790
2018-03-05;Bucaramanga;Paqueteo 3-5;399
2018-03-05;Cienaga;Mercancia;7
2018-03-05;Cienaga;Mensajeria;2
2018-03-05;Cucuta;Mercancia;1366
2018-03-05;Cucuta;Paquetes 1-2;1365
2018-03-05;Cucuta;Mensajeria;453
2018-03-05;Cucuta;Paqueteo 3-5;208
2018-03-05;Ibague;Mercancia;2215
2018-03-05;Ibague;Mensajeria;714
2018-03-05;Ibague;Paquetes 1-2;413
2018-03-05;Ibague;Paqueteo 3-5;138
2018-03-05;Manizales;Mercancia;3619
2018-03-05;Manizales;Mensajeria;536
2018-03-05;Manizales;Paquetes 1-2;227
2018-03-05;Manizales;Paqueteo 3-5;97
2018-03-05;Medellin;Mercancia;66075
2018-03-05;Medellin;Paquetes 1-2;18947
2018-03-05;Medellin;Mensajeria;9623
2018-03-05;Medellin;Paqueteo 3-5;3698
2018-03-05;Pasto;Mercancia;860
2018-03-05;Pasto;Mensajeria;371
2018-03-05;Pasto;Paquetes 1-2;147
2018-03-05;Pasto;Paqueteo 3-5;65
2018-03-05;Pereira;Mercancia;10761
2018-03-05;Pereira;Mensajeria;1899
2018-03-05;Pereira;Paquetes 1-2;1021
2018-03-05;Pereira;Paqueteo 3-5;331
2018-03-05;Sincelejo;Mercancia;1472
2018-03-05;Sincelejo;Mensajeria;1068
2018-03-05;Sincelejo;Paquetes 1-2;493
2018-03-05;Sincelejo;Paqueteo 3-5;263
2018-03-05;Turbaco;Mercancia;3962
2018-03-05;Turbaco;Mensajeria;1253
2018-03-05;Turbaco;Paquetes 1-2;497
2018-03-05;Turbaco;Paqueteo 3-5;208
2018-03-05;Yumbo;Mercancia;38053
2018-03-05;Yumbo;Mensajeria;5731
2018-03-05;Yumbo;Paquetes 1-2;4011
2018-03-05;Yumbo;Paqueteo 3-5;1426
2018-02-26;Barranquilla;Mercancia;12344
2018-02-26;Barranquilla;Mensajeria;2647
2018-02-26;Barranquilla;Paquetes 1-2;1927
2018-02-26;Barranquilla;Paqueteo 3-5;969
2018-02-26;Bogota;Mercancia;119795
2018-02-26;Bogota;Mensajeria;12712
2018-02-26;Bogota;Paquetes 1-2;12020
2018-02-26;Bogota;Paqueteo 3-5;6376
2018-02-26;Bosconia;Mercancia;4
2018-02-26;Bucaramanga;Mercancia;3615
2018-02-26;Bucaramanga;Mensajeria;1765
2018-02-26;Bucaramanga;Paquetes 1-2;873
2018-02-26;Bucaramanga;Paqueteo 3-5;495
2018-02-26;Cienaga;Mercancia;4
2018-02-26;Cienaga;Mensajeria;2
2018-02-26;Cucuta;Paquetes 1-2;1622
2018-02-26;Cucuta;Mercancia;1288
2018-02-26;Cucuta;Mensajeria;477
2018-02-26;Cucuta;Paqueteo 3-5;245
2018-02-26;Ibague;Mercancia;2151
2018-02-26;Ibague;Mensajeria;753
2018-02-26;Ibague;Paquetes 1-2;383
2018-02-26;Ibague;Paqueteo 3-5;140
2018-02-26;Manizales;Mercancia;7830
2018-02-26;Manizales;Mensajeria;476
2018-02-26;Manizales;Paqueteo 3-5;259
2018-02-26;Manizales;Paquetes 1-2;232
2018-02-26;Medellin;Mercancia;66062
2018-02-26;Medellin;Paquetes 1-2;16567
2018-02-26;Medellin;Mensajeria;9677
2018-02-26;Medellin;Paqueteo 3-5;3834
2018-02-26;Pasto;Mercancia;663
2018-02-26;Pasto;Mensajeria;401
2018-02-26;Pasto;Paquetes 1-2;138
2018-02-26;Pasto;Paqueteo 3-5;71
2018-02-26;Pereira;Mercancia;10643
2018-02-26;Pereira;Mensajeria;2154
2018-02-26;Pereira;Paquetes 1-2;1023
2018-02-26;Pereira;Paqueteo 3-5;399
2018-02-26;Sincelejo;Mercancia;1839
2018-02-26;Sincelejo;Mensajeria;1186
2018-02-26;Sincelejo;Paquetes 1-2;427
2018-02-26;Sincelejo;Paqueteo 3-5;237
2018-02-26;Turbaco;Mercancia;3475
2018-02-26;Turbaco;Mensajeria;1275
2018-02-26;Turbaco;Paquetes 1-2;503
2018-02-26;Turbaco;Paqueteo 3-5;192
2018-02-26;Yumbo;Mercancia;37261
2018-02-26;Yumbo;Mensajeria;4986
2018-02-26;Yumbo;Paquetes 1-2;4475
2018-02-26;Yumbo;Paqueteo 3-5;1300
2018-02-19;Barranquilla;Mercancia;12800
2018-02-19;Barranquilla;Mensajeria;2911
2018-02-19;Barranquilla;Paquetes 1-2;2180
2018-02-19;Barranquilla;Paqueteo 3-5;916
2018-02-19;Bogota;Mercancia;125639
2018-02-19;Bogota;Mensajeria;15903
2018-02-19;Bogota;Paquetes 1-2;13852
2018-02-19;Bogota;Paqueteo 3-5;4498
2018-02-19;Bosconia;Mercancia;2
2018-02-19;Bucaramanga;Mercancia;3799
2018-02-19;Bucaramanga;Mensajeria;1687
2018-02-19;Bucaramanga;Paquetes 1-2;835
2018-02-19;Bucaramanga;Paqueteo 3-5;435
2018-02-19;Cienaga;Mercancia;2
2018-02-19;Cienaga;Paquetes 1-2;1
2018-02-19;Cucuta;Paquetes 1-2;1280
2018-02-19;Cucuta;Mercancia;1183
2018-02-19;Cucuta;Mensajeria;440
2018-02-19;Cucuta;Paqueteo 3-5;209
2018-02-19;Ibague;Mercancia;2711
2018-02-19;Ibague;Mensajeria;869
2018-02-19;Ibague;Paquetes 1-2;306
2018-02-19;Ibague;Paqueteo 3-5;155
2018-02-19;Manizales;Mercancia;9214
2018-02-19;Manizales;Mensajeria;423
2018-02-19;Manizales;Paquetes 1-2;239
2018-02-19;Manizales;Paqueteo 3-5;234
2018-02-19;Medellin;Mercancia;65577
2018-02-19;Medellin;Paquetes 1-2;18288
2018-02-19;Medellin;Mensajeria;8781
2018-02-19;Medellin;Paqueteo 3-5;4257
2018-02-19;Neiva;Mercancia;1
2018-02-19;Pasto;Mercancia;925
2018-02-19;Pasto;Mensajeria;380
2018-02-19;Pasto;Paquetes 1-2;156
2018-02-19;Pasto;Paqueteo 3-5;62
2018-02-19;Pereira;Mercancia;11141
2018-02-19;Pereira;Mensajeria;2156
2018-02-19;Pereira;Paquetes 1-2;1096
2018-02-19;Pereira;Paqueteo 3-5;442
2018-02-19;Sincelejo;Mercancia;1976
2018-02-19;Sincelejo;Mensajeria;1093
2018-02-19;Sincelejo;Paquetes 1-2;372
2018-02-19;Sincelejo;Paqueteo 3-5;255
2018-02-19;Turbaco;Mercancia;7600
2018-02-19;Turbaco;Mensajeria;1320
2018-02-19;Turbaco;Paquetes 1-2;498
2018-02-19;Turbaco;Paqueteo 3-5;225
2018-02-19;Yumbo;Mercancia;34094
2018-02-19;Yumbo;Mensajeria;4959
2018-02-19;Yumbo;Paquetes 1-2;3842
2018-02-19;Yumbo;Paqueteo 3-5;1248
2018-02-12;Barranquilla;Mercancia;14539
2018-02-12;Barranquilla;Mensajeria;2332
2018-02-12;Barranquilla;Paquetes 1-2;1662
2018-02-12;Barranquilla;Paqueteo 3-5;726
2018-02-12;Bogota;Mercancia;140091
2018-02-12;Bogota;Paquetes 1-2;15154
2018-02-12;Bogota;Mensajeria;12056
2018-02-12;Bogota;Paqueteo 3-5;4996
2018-02-12;Bosconia;Mercancia;1
2018-02-12;Bosconia;Paquetes 1-2;1
2018-02-12;Bucaramanga;Mercancia;3940
2018-02-12;Bucaramanga;Mensajeria;1721
2018-02-12;Bucaramanga;Paquetes 1-2;791
2018-02-12;Bucaramanga;Paqueteo 3-5;381
2018-02-12;Cienaga;Mercancia;6
2018-02-12;Cienaga;Mensajeria;1
2018-02-12;Cienaga;Paquetes 1-2;1
2018-02-12;Cucuta;Paquetes 1-2;1163
2018-02-12;Cucuta;Mercancia;1161
2018-02-12;Cucuta;Mensajeria;405
2018-02-12;Cucuta;Paqueteo 3-5;179
2018-02-12;Ibague;Mercancia;2757
2018-02-12;Ibague;Mensajeria;727
2018-02-12;Ibague;Paquetes 1-2;277
2018-02-12;Ibague;Paqueteo 3-5;175
2018-02-12;Manizales;Mercancia;8077
2018-02-12;Manizales;Mensajeria;496
2018-02-12;Manizales;Paquetes 1-2;240
2018-02-12;Manizales;Paqueteo 3-5;143
2018-02-12;Medellin;Mercancia;62579
2018-02-12;Medellin;Paquetes 1-2;16841
2018-02-12;Medellin;Mensajeria;9180
2018-02-12;Medellin;Paqueteo 3-5;5472
2018-02-12;Pasto;Mercancia;899
2018-02-12;Pasto;Mensajeria;355
2018-02-12;Pasto;Paquetes 1-2;127
2018-02-12;Pasto;Paqueteo 3-5;59
2018-02-12;Pereira;Mercancia;10141
2018-02-12;Pereira;Mensajeria;1679
2018-02-12;Pereira;Paquetes 1-2;1014
2018-02-12;Pereira;Paqueteo 3-5;427
2018-02-12;Sincelejo;Mercancia;1728
2018-02-12;Sincelejo;Mensajeria;1214
2018-02-12;Sincelejo;Paquetes 1-2;419
2018-02-12;Sincelejo;Paqueteo 3-5;270
2018-02-12;Turbaco;Mercancia;9350
2018-02-12;Turbaco;Mensajeria;1307
2018-02-12;Turbaco;Paquetes 1-2;465
2018-02-12;Turbaco;Paqueteo 3-5;240
2018-02-12;Yumbo;Mercancia;38289
2018-02-12;Yumbo;Mensajeria;5037
2018-02-12;Yumbo;Paquetes 1-2;3804
2018-02-12;Yumbo;Paqueteo 3-5;1334
2018-02-05;Barranquilla;Mercancia;15326
2018-02-05;Barranquilla;Mensajeria;4101
2018-02-05;Barranquilla;Paquetes 1-2;1932
2018-02-05;Barranquilla;Paqueteo 3-5;929
2018-02-05;Bogota;Mercancia;135953
2018-02-05;Bogota;Mensajeria;15475
2018-02-05;Bogota;Paquetes 1-2;14947
2018-02-05;Bogota;Paqueteo 3-5;4454
2018-02-05;Bosconia;Mercancia;3
2018-02-05;Bosconia;Mensajeria;2
2018-02-05;Bucaramanga;Mercancia;3819
2018-02-05;Bucaramanga;Mensajeria;1722
2018-02-05;Bucaramanga;Paquetes 1-2;757
2018-02-05;Bucaramanga;Paqueteo 3-5;382
2018-02-05;Cienaga;Mensajeria;5
2018-02-05;Cienaga;Paquetes 1-2;1
2018-02-05;Cucuta;Paquetes 1-2;1334
2018-02-05;Cucuta;Mercancia;1179
2018-02-05;Cucuta;Mensajeria;399
2018-02-05;Cucuta;Paqueteo 3-5;222
2018-02-05;Ibague;Mercancia;2977
2018-02-05;Ibague;Mensajeria;794
2018-02-05;Ibague;Paquetes 1-2;322
2018-02-05;Ibague;Paqueteo 3-5;106
2018-02-05;Manizales;Mercancia;11209
2018-02-05;Manizales;Mensajeria;472
2018-02-05;Manizales;Paqueteo 3-5;250
2018-02-05;Manizales;Paquetes 1-2;179
2018-02-05;Medellin;Mercancia;68476
2018-02-05;Medellin;Paquetes 1-2;17250
2018-02-05;Medellin;Mensajeria;9523
2018-02-05;Medellin;Paqueteo 3-5;5848
2018-02-05;Pasto;Mercancia;1199
2018-02-05;Pasto;Mensajeria;359
2018-02-05;Pasto;Paquetes 1-2;135
2018-02-05;Pasto;Paqueteo 3-5;61
2018-02-05;Pereira;Mercancia;10416
2018-02-05;Pereira;Mensajeria;2032
2018-02-05;Pereira;Paquetes 1-2;1063
2018-02-05;Pereira;Paqueteo 3-5;409
2018-02-05;Sincelejo;Mercancia;1875
2018-02-05;Sincelejo;Mensajeria;1223
2018-02-05;Sincelejo;Paquetes 1-2;441
2018-02-05;Sincelejo;Paqueteo 3-5;270
2018-02-05;Turbaco;Mercancia;5127
2018-02-05;Turbaco;Mensajeria;1453
2018-02-05;Turbaco;Paquetes 1-2;532
2018-02-05;Turbaco;Paqueteo 3-5;193
2018-02-05;Yumbo;Mercancia;42710
2018-02-05;Yumbo;Mensajeria;5082
2018-02-05;Yumbo;Paquetes 1-2;3923
2018-02-05;Yumbo;Paqueteo 3-5;1180
2018-01-29;Barranquilla;Mercancia;11845
2018-01-29;Barranquilla;Mensajeria;2892
2018-01-29;Barranquilla;Paquetes 1-2;1790
2018-01-29;Barranquilla;Paqueteo 3-5;756
2018-01-29;Bogota;Mercancia;128673
2018-01-29;Bogota;Mensajeria;14319
2018-01-29;Bogota;Paquetes 1-2;13789
2018-01-29;Bogota;Paqueteo 3-5;4438
2018-01-29;Bosconia;Mensajeria;3
2018-01-29;Bucaramanga;Mercancia;3243
2018-01-29;Bucaramanga;Mensajeria;1656
2018-01-29;Bucaramanga;Paquetes 1-2;814
2018-01-29;Bucaramanga;Paqueteo 3-5;363
2018-01-29;Cienaga;Mensajeria;1
2018-01-29;Cienaga;Paqueteo 3-5;1
2018-01-29;Cucuta;Mercancia;1194
2018-01-29;Cucuta;Paquetes 1-2;1182
2018-01-29;Cucuta;Mensajeria;401
2018-01-29;Cucuta;Paqueteo 3-5;221
2018-01-29;Ibague;Mercancia;2367
2018-01-29;Ibague;Mensajeria;768
2018-01-29;Ibague;Paquetes 1-2;343
2018-01-29;Ibague;Paqueteo 3-5;113
2018-01-29;Manizales;Mercancia;10824
2018-01-29;Manizales;Mensajeria;421
2018-01-29;Manizales;Paquetes 1-2;200
2018-01-29;Manizales;Paqueteo 3-5;68
2018-01-29;Medellin;Mercancia;66760
2018-01-29;Medellin;Paquetes 1-2;18813
2018-01-29;Medellin;Mensajeria;8762
2018-01-29;Medellin;Paqueteo 3-5;4244
2018-01-29;Pasto;Mercancia;1002
2018-01-29;Pasto;Mensajeria;365
2018-01-29;Pasto;Paquetes 1-2;129
2018-01-29;Pasto;Paqueteo 3-5;68
2018-01-29;Pereira;Mercancia;9679
2018-01-29;Pereira;Mensajeria;1907
2018-01-29;Pereira;Paquetes 1-2;1022
2018-01-29;Pereira;Paqueteo 3-5;378
2018-01-29;Sincelejo;Mercancia;1326
2018-01-29;Sincelejo;Mensajeria;1123
2018-01-29;Sincelejo;Paquetes 1-2;453
2018-01-29;Sincelejo;Paqueteo 3-5;275
2018-01-29;Turbaco;Mercancia;5932
2018-01-29;Turbaco;Mensajeria;1289
2018-01-29;Turbaco;Paquetes 1-2;463
2018-01-29;Turbaco;Paqueteo 3-5;247
2018-01-29;Yumbo;Mercancia;42464
2018-01-29;Yumbo;Mensajeria;5452
2018-01-29;Yumbo;Paquetes 1-2;4122
2018-01-29;Yumbo;Paqueteo 3-5;1185
2018-01-22;Barranquilla;Mercancia;12785
2018-01-22;Barranquilla;Mensajeria;2658
2018-01-22;Barranquilla;Paquetes 1-2;1822
2018-01-22;Barranquilla;Paqueteo 3-5;837
2018-01-22;Bogota;Mercancia;134824
2018-01-22;Bogota;Mensajeria;18197
2018-01-22;Bogota;Paquetes 1-2;12160
2018-01-22;Bogota;Paqueteo 3-5;3861
2018-01-22;Bosconia;Mensajeria;1
2018-01-22;Bucaramanga;Mercancia;3254
2018-01-22;Bucaramanga;Mensajeria;1669
2018-01-22;Bucaramanga;Paquetes 1-2;742
2018-01-22;Bucaramanga;Paqueteo 3-5;390
2018-01-22;Cienaga;Mensajeria;16
2018-01-22;Cienaga;Mercancia;1
2018-01-22;Cucuta;Paquetes 1-2;1192
2018-01-22;Cucuta;Mercancia;1012
2018-01-22;Cucuta;Mensajeria;374
2018-01-22;Cucuta;Paqueteo 3-5;174
2018-01-22;Ibague;Mercancia;2796
2018-01-22;Ibague;Mensajeria;670
2018-01-22;Ibague;Paquetes 1-2;327
2018-01-22;Ibague;Paqueteo 3-5;132
2018-01-22;Manizales;Mercancia;12846
2018-01-22;Manizales;Mensajeria;459
2018-01-22;Manizales;Paquetes 1-2;199
2018-01-22;Manizales;Paqueteo 3-5;126
2018-01-22;Medellin;Mercancia;60801
2018-01-22;Medellin;Paquetes 1-2;19783
2018-01-22;Medellin;Mensajeria;8591
2018-01-22;Medellin;Paqueteo 3-5;4241
2018-01-22;Pasto;Mercancia;878
2018-01-22;Pasto;Mensajeria;359
2018-01-22;Pasto;Paquetes 1-2;192
2018-01-22;Pasto;Paqueteo 3-5;48
2018-01-22;Pereira;Mercancia;8545
2018-01-22;Pereira;Mensajeria;1848
2018-01-22;Pereira;Paquetes 1-2;999
2018-01-22;Pereira;Paqueteo 3-5;363
2018-01-22;Sincelejo;Mercancia;1534
2018-01-22;Sincelejo;Mensajeria;1040
2018-01-22;Sincelejo;Paquetes 1-2;492
2018-01-22;Sincelejo;Paqueteo 3-5;221
2018-01-22;Turbaco;Mercancia;5559
2018-01-22;Turbaco;Mensajeria;1204
2018-01-22;Turbaco;Paquetes 1-2;480
2018-01-22;Turbaco;Paqueteo 3-5;258
2018-01-22;Yumbo;Mercancia;45493
2018-01-22;Yumbo;Mensajeria;4725
2018-01-22;Yumbo;Paquetes 1-2;4602
2018-01-22;Yumbo;Paqueteo 3-5;1129
2018-01-15;Barranquilla;Mercancia;10511
2018-01-15;Barranquilla;Mensajeria;2784
2018-01-15;Barranquilla;Paquetes 1-2;1928
2018-01-15;Barranquilla;Paqueteo 3-5;892
2018-01-15;Bogota;Mercancia;130186
2018-01-15;Bogota;Paquetes 1-2;15867
2018-01-15;Bogota;Mensajeria;13888
2018-01-15;Bogota;Paqueteo 3-5;4146
2018-01-15;Bosconia;Mensajeria;2
2018-01-15;Bosconia;Paquetes 1-2;1
2018-01-15;Bucaramanga;Mercancia;2850
2018-01-15;Bucaramanga;Mensajeria;1623
2018-01-15;Bucaramanga;Paquetes 1-2;666
2018-01-15;Bucaramanga;Paqueteo 3-5;387
2018-01-15;Cienaga;Mercancia;2
2018-01-15;Cucuta;Mercancia;878
2018-01-15;Cucuta;Paquetes 1-2;862
2018-01-15;Cucuta;Mensajeria;328
2018-01-15;Cucuta;Paqueteo 3-5;153
2018-01-15;Ibague;Mercancia;1989
2018-01-15;Ibague;Mensajeria;726
2018-01-15;Ibague;Paquetes 1-2;307
2018-01-15;Ibague;Paqueteo 3-5;123
2018-01-15;Manizales;Mercancia;13599
2018-01-15;Manizales;Mensajeria;395
2018-01-15;Manizales;Paquetes 1-2;219
2018-01-15;Manizales;Paqueteo 3-5;178
2018-01-15;Medellin;Mercancia;61729
2018-01-15;Medellin;Paquetes 1-2;19437
2018-01-15;Medellin;Mensajeria;8927
2018-01-15;Medellin;Paqueteo 3-5;4223
2018-01-15;Neiva;Paquetes 1-2;1
2018-01-15;Pasto;Mercancia;778
2018-01-15;Pasto;Mensajeria;306
2018-01-15;Pasto;Paquetes 1-2;181
2018-01-15;Pasto;Paqueteo 3-5;68
2018-01-15;Pereira;Mercancia;9314
2018-01-15;Pereira;Mensajeria;1890
2018-01-15;Pereira;Paquetes 1-2;975
2018-01-15;Pereira;Paqueteo 3-5;408
2018-01-15;Sincelejo;Mercancia;1333
2018-01-15;Sincelejo;Mensajeria;896
2018-01-15;Sincelejo;Paquetes 1-2;377
2018-01-15;Sincelejo;Paqueteo 3-5;252
2018-01-15;Turbaco;Mercancia;4288
2018-01-15;Turbaco;Mensajeria;1295
2018-01-15;Turbaco;Paquetes 1-2;460
2018-01-15;Turbaco;Paqueteo 3-5;210
2018-01-15;Yumbo;Mercancia;54782
2018-01-15;Yumbo;Mensajeria;5281
2018-01-15;Yumbo;Paquetes 1-2;4876
2018-01-15;Yumbo;Paqueteo 3-5;1204
2018-01-08;Barranquilla;Mercancia;8537
2018-01-08;Barranquilla;Mensajeria;2208
2018-01-08;Barranquilla;Paquetes 1-2;1744
2018-01-08;Barranquilla;Paqueteo 3-5;611
2018-01-08;Bogota;Mercancia;101615
2018-01-08;Bogota;Paquetes 1-2;10073
2018-01-08;Bogota;Mensajeria;8434
2018-01-08;Bogota;Paqueteo 3-5;3241
2018-01-08;Bosconia;Mensajeria;1
2018-01-08;Bucaramanga;Mercancia;2058
2018-01-08;Bucaramanga;Mensajeria;1033
2018-01-08;Bucaramanga;Paquetes 1-2;567
2018-01-08;Bucaramanga;Paqueteo 3-5;331
2018-01-08;Cienaga;Mensajeria;1
2018-01-08;Cienaga;Paquetes 1-2;1
2018-01-08;Cucuta;Mercancia;879
2018-01-08;Cucuta;Paquetes 1-2;299
2018-01-08;Cucuta;Mensajeria;269
2018-01-08;Cucuta;Paqueteo 3-5;47
2018-01-08;Ibague;Mercancia;1839
2018-01-08;Ibague;Mensajeria;495
2018-01-08;Ibague;Paquetes 1-2;294
2018-01-08;Ibague;Paqueteo 3-5;101
2018-01-08;Manizales;Mercancia;11438
2018-01-08;Manizales;Mensajeria;336
2018-01-08;Manizales;Paquetes 1-2;154
2018-01-08;Manizales;Paqueteo 3-5;56
2018-01-08;Medellin;Mercancia;54084
2018-01-08;Medellin;Paquetes 1-2;15201
2018-01-08;Medellin;Mensajeria;7929
2018-01-08;Medellin;Paqueteo 3-5;4000
2018-01-08;Pasto;Mercancia;728
2018-01-08;Pasto;Mensajeria;316
2018-01-08;Pasto;Paquetes 1-2;135
2018-01-08;Pasto;Paqueteo 3-5;68
2018-01-08;Pereira;Mercancia;7668
2018-01-08;Pereira;Mensajeria;1371
2018-01-08;Pereira;Paquetes 1-2;893
2018-01-08;Pereira;Paqueteo 3-5;263
2018-01-08;Sincelejo;Mercancia;1173
2018-01-08;Sincelejo;Mensajeria;972
2018-01-08;Sincelejo;Paquetes 1-2;343
2018-01-08;Sincelejo;Paqueteo 3-5;208
2018-01-08;Turbaco;Mercancia;3644
2018-01-08;Turbaco;Mensajeria;922
2018-01-08;Turbaco;Paquetes 1-2;427
2018-01-08;Turbaco;Paqueteo 3-5;232
2018-01-08;Yumbo;Mercancia;46148
2018-01-08;Yumbo;Paquetes 1-2;3657
2018-01-08;Yumbo;Mensajeria;3438
2018-01-08;Yumbo;Paqueteo 3-5;996
2018-01-01;Barranquilla;Mercancia;7250
2018-01-01;Barranquilla;Mensajeria;2657
2018-01-01;Barranquilla;Paquetes 1-2;1359
2018-01-01;Barranquilla;Paqueteo 3-5;507
2018-01-01;Bogota;Mercancia;72584
2018-01-01;Bogota;Paquetes 1-2;7239
2018-01-01;Bogota;Mensajeria;6152
2018-01-01;Bogota;Paqueteo 3-5;2478
2018-01-01;Bosconia;Mercancia;1
2018-01-01;Bucaramanga;Mercancia;1928
2018-01-01;Bucaramanga;Mensajeria;939
2018-01-01;Bucaramanga;Paquetes 1-2;512
2018-01-01;Bucaramanga;Paqueteo 3-5;280
2018-01-01;Cucuta;Mercancia;569
2018-01-01;Cucuta;Mensajeria;204
2018-01-01;Cucuta;Paquetes 1-2;146
2018-01-01;Cucuta;Paqueteo 3-5;55
2018-01-01;Ibague;Mercancia;1519
2018-01-01;Ibague;Mensajeria;665
2018-01-01;Ibague;Paquetes 1-2;347
2018-01-01;Ibague;Paqueteo 3-5;81
2018-01-01;Manizales;Mercancia;6663
2018-01-01;Manizales;Mensajeria;294
2018-01-01;Manizales;Paquetes 1-2;164
2018-01-01;Manizales;Paqueteo 3-5;40
2018-01-01;Medellin;Mercancia;35421
2018-01-01;Medellin;Paquetes 1-2;9847
2018-01-01;Medellin;Mensajeria;5028
2018-01-01;Medellin;Paqueteo 3-5;2128
2018-01-01;Pasto;Mercancia;275
2018-01-01;Pasto;Mensajeria;183
2018-01-01;Pasto;Paquetes 1-2;85
2018-01-01;Pasto;Paqueteo 3-5;17
2018-01-01;Pereira;Mercancia;3940
2018-01-01;Pereira;Mensajeria;1226
2018-01-01;Pereira;Paquetes 1-2;671
2018-01-01;Pereira;Paqueteo 3-5;213
2018-01-01;Sincelejo;Mensajeria;894
2018-01-01;Sincelejo;Mercancia;816
2018-01-01;Sincelejo;Paquetes 1-2;306
2018-01-01;Sincelejo;Paqueteo 3-5;175
2018-01-01;Turbaco;Mercancia;3707
2018-01-01;Turbaco;Mensajeria;1004
2018-01-01;Turbaco;Paquetes 1-2;391
2018-01-01;Turbaco;Paqueteo 3-5;167
2018-01-01;Yumbo;Mercancia;30857
2018-01-01;Yumbo;Paquetes 1-2;3576
2018-01-01;Yumbo;Mensajeria;3083
2018-01-01;Yumbo;Paqueteo 3-5;854
2017-12-25;Barranquilla;Mercancia;7351
